YM,JOIN_SN,JOIN_SN_TYP,BIZ_SN,SCTR_CD,COM_SN,IS_ME,DLQ_CD_1,DLQ_CD_2,DLQ_RGST_DT,DLQ_RGST_AMT,DLQ_AMT,RLS_RSN_CD,RLS_DT
201912,831130,1,0,12,1306323,0,1101,0,201811,0,0,00,000000
201911,1018136,1,0,12,9315299,0,0601,0,201602,0,0,00,000000
202003,1753399,1,0,12,1596133,0,0601,0,201902,0,0,00,000000
202005,334088,1,0,12,820162,0,0601,0,201703,0,0,00,000000
202005,195202,1,0,12,7639660,0,1201,0,201511,0,0,00,000000
201901,1637480,1,0,12,6934032,0,0601,0,201205,0,0,00,000000
202006,8630,1,0,12,2333012,0,0601,0,202002,0,0,00,000000
201910,692983,1,0,12,6207258,0,0601,0,201306,0,0,00,000000
201910,1027683,1,0,12,8716972,0,0801,0,201701,10000,0,00,000000
201907,444855,1,0,12,4419611,0,1201,0,201711,0,0,00,000000
201811,280824,1,0,12,9109029,0,0601,0,201312,0,0,00,000000
201911,780775,1,0,12,3167983,0,0801,0,201306,2900,0,00,000000
201806,398480,1,0,12,1720117,0,0801,0,201202,10000,0,00,000000
201809,868921,1,0,12,2937154,0,0801,0,201809,1400,0,00,000000
201809,890200,1,0,12,6000565,0,0801,0,201408,10000,0,00,000000
201905,221671,1,0,12,9518947,0,0801,0,201206,5400,0,00,000000
201910,39423,1,0,12,5827124,0,0801,0,201506,1000,0,00,000000
201812,901612,1,0,12,8017200,0,0801,0,201209,3100,0,00,000000
201807,433575,1,0,12,4819246,0,0601,0,201710,0,0,00,000000
201811,833637,1,0,12,1092753,0,1201,0,201605,0,0,00,000000
201811,1734207,1,0,12,7288917,0,0801,0,201703,1700,0,00,000000
201905,1290415,1,0,12,3304923,0,1201,0,201606,0,0,00,000000
201906,704436,1,0,12,6728719,0,0801,0,201303,10000,0,00,000000
201808,908644,1,0,12,4611012,0,0801,0,201306,10000,0,00,000000
201902,25738,1,0,12,5152802,0,0604,0,201709,0,0,00,000000
201812,1540323,1,0,12,6890003,0,0606,0,201203,0,0,00,000000
201901,1871432,1,0,12,7360320,0,0801,0,201709,4400,0,00,000000
201807,280824,1,0,12,9109029,0,0601,0,201312,0,0,00,000000
202004,39423,1,0,12,5827124,0,0801,0,201506,1000,0,00,000000
201807,1018136,1,0,12,2466357,0,0801,0,201207,10000,0,00,000000
201810,1121897,1,0,12,4876836,0,0801,0,201310,8700,0,00,000000
201809,334088,1,0,12,820162,0,0601,0,201703,0,0,00,000000
201811,928778,1,0,12,1427870,0,1201,0,201704,0,0,00,000000
202001,482085,1,0,12,5576822,0,1201,0,201511,0,0,00,000000
201806,1877315,1,0,12,6528366,0,0801,0,201108,10000,0,00,000000
201907,300578,1,0,12,7681591,0,0801,0,201902,4000,0,00,000000
201806,551054,1,0,12,2605268,0,1201,0,201709,0,0,00,000000
202002,283778,1,0,12,1555216,0,0801,0,201901,1600,0,00,000000
202004,25738,1,0,12,8050188,0,0801,0,201702,1000,0,00,000000
201810,1043198,1,0,12,7473187,0,0801,0,201409,10000,0,00,000000
201903,39423,1,0,12,5827124,0,0801,0,201506,1000,0,00,000000
201908,928778,1,0,12,1427870,0,1201,0,201704,0,0,00,000000
201902,959471,1,0,12,3992045,0,0801,0,201310,4400,0,00,000000
202004,482085,1,0,12,5576822,0,1201,0,201511,0,0,00,000000
201808,901612,1,0,12,8017200,0,0801,0,201302,2200,0,00,000000
201807,1241221,1,0,12,9596539,0,1201,0,201712,0,0,00,000000
201912,334088,1,0,12,820162,0,0601,0,201703,0,0,00,000000
201910,860177,1,0,12,6664966,0,0801,0,201512,7800,0,00,000000
201903,1422268,1,0,12,3905658,0,0601,0,201505,0,0,00,000000
202001,1314347,1,0,12,7732648,0,0801,0,201607,10000,0,00,000000
201811,570275,1,0,12,7866753,0,0801,0,201804,9400,0,00,000000
201901,221671,1,0,12,9518947,0,0801,0,201206,5400,0,00,000000
201811,411261,1,0,12,2518177,0,0801,0,201210,10000,0,00,000000
201906,947740,1,0,12,5991805,0,0601,0,201209,0,0,00,000000
201810,1777776,1,0,12,102371,0,0801,0,201804,1100,0,00,000000
201905,334088,1,0,12,820162,0,0601,0,201703,0,0,00,000000
202001,280824,1,0,12,9109029,0,0601,0,201312,0,0,00,000000
201911,908644,1,0,12,4611012,0,0801,0,201306,10000,0,00,000000
201910,1717058,1,0,12,814016,0,0801,0,201508,5000,0,00,000000
202005,1802679,1,0,12,9737952,0,0801,0,201606,3500,0,00,000000
201911,442328,1,0,12,5466203,0,1201,0,201707,0,0,00,000000
201907,1802679,1,0,12,9737952,0,0801,0,201606,3500,0,00,000000
201810,570275,1,0,12,7866753,0,0801,0,201804,9400,0,00,000000
201811,520646,1,0,12,6938271,0,0801,0,201809,3100,0,00,000000
201810,928778,1,0,12,1427870,0,1201,0,201704,0,0,00,000000
201812,334088,1,0,12,820162,0,0601,0,201703,0,0,00,000000
201912,1802679,1,0,12,9737952,0,0801,0,201606,3500,0,00,000000
202001,1343421,1,0,12,5897252,0,0801,0,201503,5100,0,00,000000
201808,444855,1,0,12,4419611,0,1201,0,201711,0,0,00,000000
202005,442328,1,0,12,9728207,0,0601,0,201311,0,0,00,000000
201909,831130,1,0,12,1306323,0,1101,0,201811,0,0,00,000000
201912,334088,1,0,12,820162,0,0601,0,201810,0,0,00,000000
201808,544169,1,0,12,4654818,0,0601,0,201511,0,0,00,000000
202002,433575,1,0,12,4819246,0,0601,0,201710,0,0,00,000000
201903,551054,1,0,12,2605268,0,1201,0,201709,0,0,00,000000
202001,139209,1,0,12,5088806,0,0601,0,201906,0,0,00,000000
201906,1121897,1,0,12,4876836,0,0801,0,201310,8700,0,00,000000
201909,195202,1,0,12,7639660,0,1201,0,201511,0,0,00,000000
201907,1801383,1,0,12,3695830,0,1201,0,201709,0,0,00,000000
201808,433575,1,0,12,4819246,0,0601,0,201710,0,0,00,000000
201906,1871432,1,0,12,7360320,0,0801,0,201708,10000,0,00,000000
201806,458967,1,0,12,5034547,0,0801,0,201705,10000,0,00,000000
201812,1589211,1,0,12,9388693,0,0601,0,201202,0,0,00,000000
201810,476973,1,0,12,7643094,0,1201,0,201710,0,0,00,000000
202001,396184,1,0,12,6365008,0,1301,0,201903,0,0,00,000000
201905,1802806,1,0,12,4316588,0,1201,0,201407,0,0,00,000000
201911,280824,1,0,12,9109029,0,0601,0,201312,0,0,00,000000
201901,855491,1,0,12,8999480,0,1201,0,201712,0,0,00,000000
201807,365804,1,0,12,4743005,0,1301,0,201403,0,0,00,000000
201911,1817113,1,0,12,6390468,0,0801,0,201904,5100,0,00,000000
201810,569306,1,0,12,2069052,0,1301,0,201412,0,0,00,000000
201909,890200,1,0,12,6000565,0,0801,0,201408,10000,0,00,000000
201811,25738,1,0,12,5152802,0,0604,0,201709,0,0,00,000000
201902,442848,1,0,12,726615,0,0601,0,201601,0,0,00,000000
201901,941285,1,0,12,7569422,0,0601,0,201405,0,0,00,000000
201810,1422268,1,0,12,3905658,0,0601,0,201505,0,0,00,000000
202006,1018136,1,0,12,6967879,0,0801,0,201906,4000,0,00,000000
202005,911518,1,0,12,347099,0,0801,0,201603,1500,0,00,000000
201911,1581724,1,0,12,4966296,0,1301,0,201701,0,0,00,000000
201901,860177,1,0,12,6664966,0,0801,0,201512,7800,0,00,000000
202003,1777776,1,0,12,102371,0,0801,0,201804,1100,0,00,000000
201903,1027683,1,0,12,8716972,0,0801,0,201701,10000,0,00,000000
202006,442848,1,0,12,726615,0,0601,0,201601,0,0,00,000000
201901,398480,1,0,12,1720117,0,0801,0,201202,10000,0,00,000000
201910,482085,1,0,12,5576822,0,1201,0,201511,0,0,00,000000
201903,458967,1,0,12,5034547,0,0801,0,201705,10000,0,00,000000
201806,901612,1,0,12,8017200,0,0801,0,201209,3100,0,00,000000
201901,833637,1,0,12,1092753,0,1201,0,201605,0,0,00,000000
201912,18917,1,0,12,2960864,0,0602,0,201907,0,0,00,000000
201907,1314347,1,0,12,7732648,0,0801,0,201607,10000,0,00,000000
201904,280824,1,0,12,9109029,0,0601,0,201312,0,0,00,000000
201809,624179,1,0,12,4974721,0,0601,0,201504,0,0,00,000000
202001,334088,1,0,12,820162,0,0601,0,201810,0,0,00,000000
201906,1588275,1,0,12,6306698,0,0801,0,201407,10000,0,00,000000
201811,482085,1,0,12,5576822,0,1201,0,201511,0,0,00,000000
201809,1588275,1,0,12,6306698,0,0801,0,201407,10000,0,00,000000
201901,108250,1,0,12,5173768,0,0801,0,201812,2200,0,00,000000
201901,25738,1,0,12,8050188,0,0801,0,201702,1000,0,00,000000
201812,1241221,1,0,12,8924410,0,0606,0,201312,0,0,00,000000
201911,1801383,1,0,12,3695830,0,1201,0,201709,0,0,00,000000
202002,837720,1,0,12,2515017,0,1101,0,201902,0,0,00,000000
202004,1734207,1,0,12,7288917,0,0801,0,201703,1700,0,00,000000
201901,928778,1,0,12,1427870,0,1201,0,201704,0,0,00,000000
202003,1871432,1,0,12,7360320,0,0801,0,201709,4400,0,00,000000
201811,193724,1,0,12,5456678,0,0601,0,201802,0,0,00,000000
201809,570275,1,0,12,7866753,0,0801,0,201804,9400,0,00,000000
201911,831130,1,0,12,1306323,0,1101,0,201811,0,0,00,000000
201912,442328,1,0,12,5466203,0,1201,0,201707,0,0,00,000000
201912,1753399,1,0,12,254515,0,0801,0,201910,1000,0,00,000000
201902,928778,1,0,12,1427870,0,1201,0,201704,0,0,00,000000
202006,1569844,1,0,12,4604587,0,0801,0,201606,10000,0,00,000000
202005,1581724,1,0,12,9816869,0,0601,0,201701,0,0,00,000000
201810,203639,1,0,12,3697323,0,0801,0,201111,6500,0,00,000000
201912,442848,1,0,12,726615,0,0601,0,201601,0,0,00,000000
202004,195202,1,0,12,7639660,0,1201,0,201511,0,0,00,000000
201907,1083759,1,0,12,8290991,0,1201,0,201601,0,0,00,000000
201907,1569844,1,0,12,4604587,0,0801,0,201606,10000,0,00,000000
202005,70442,1,0,12,3526055,0,0601,0,201902,0,0,00,000000
201905,780775,1,0,12,3167983,0,0801,0,201306,2900,0,00,000000
201908,433575,1,0,12,4819246,0,0601,0,201710,0,0,00,000000
201904,91979,1,0,12,9665656,0,1201,0,201405,0,0,00,000000
202003,1753399,1,0,12,1596133,0,0601,0,201902,0,0,00,000000
202003,833637,1,0,12,1092753,0,1201,0,201605,0,0,00,000000
201911,868921,1,0,12,2937154,0,0801,0,201809,1400,0,00,000000
201911,1753399,1,0,12,1596133,0,0601,0,201902,0,0,00,000000
202004,1817113,1,0,12,6390468,0,0801,0,201904,5100,0,00,000000
201907,1676639,1,0,12,9212469,0,1201,0,201411,0,0,00,000000
201811,609813,1,0,12,9937118,0,0604,0,201709,0,0,00,000000
202006,1422268,1,0,12,3905658,0,0601,0,201505,0,0,00,000000
202002,833637,1,0,12,1092753,0,1201,0,201605,0,0,00,000000
201905,1777776,1,0,12,102371,0,0801,0,201901,1000,0,00,000000
201908,25738,1,0,12,8050188,0,0801,0,201702,1000,0,00,000000
201808,91979,1,0,12,9665656,0,1201,0,201405,0,0,00,000000
201904,1018136,1,0,12,2466357,0,0801,0,201207,10000,0,00,000000
202003,1241221,1,0,12,9596539,0,1201,0,201712,0,0,00,000000
201810,609813,1,0,12,9937118,0,0604,0,201709,0,0,00,000000
202002,1109501,1,0,12,7388699,0,0801,0,201405,10000,0,00,000000
201807,1290415,1,0,12,3304923,0,1201,0,201606,0,0,00,000000
201904,901612,1,0,12,8017200,0,0801,0,201302,2200,0,00,000000
201908,911518,1,0,12,347099,0,0801,0,201603,1500,0,00,000000
201812,833637,1,0,12,1092753,0,1201,0,201605,0,0,00,000000
201806,1018136,1,0,12,2466357,0,0801,0,201207,10000,0,00,000000
201807,442848,1,0,12,726615,0,0601,0,201601,0,0,00,000000
201810,1044526,1,0,12,3297179,0,0801,0,201705,10000,0,00,000000
201811,1802679,1,0,12,9737952,0,0801,0,201606,3500,0,00,000000
201811,91979,1,0,12,9665656,0,1201,0,201405,0,0,00,000000
201912,1777776,1,0,12,102371,0,0801,0,201804,1100,0,00,000000
201911,108250,1,0,12,5173768,0,0801,0,201812,2200,0,00,000000
201907,569306,1,0,12,2069052,0,1301,0,201412,0,0,00,000000
201910,180761,1,0,12,6364071,0,1201,0,201705,0,0,00,000000
201910,25738,1,0,12,7349844,0,0601,0,201604,0,0,00,000000
201806,1581724,1,0,12,9816869,0,0601,0,201701,0,0,00,000000
201905,1043198,1,0,12,7473187,0,0801,0,201409,10000,0,00,000000
201909,70442,1,0,12,3526055,0,0601,0,201308,0,0,00,000000
201909,442848,1,0,12,726615,0,0601,0,201601,0,0,00,000000
201908,780775,1,0,12,3167983,0,0801,0,201306,2900,0,00,000000
201906,1753399,1,0,12,1596133,0,0601,0,201902,0,0,00,000000
201808,941285,1,0,12,7569422,0,0601,0,201405,0,0,00,000000
201807,25738,1,0,12,8050188,0,0801,0,201702,1000,0,00,000000
201904,421279,1,0,12,6749131,0,1201,0,201410,0,0,00,000000
201905,58022,1,0,12,887647,0,0601,0,201211,0,0,00,000000
201912,544169,1,0,12,4654818,0,0601,0,201708,0,0,00,000000
201910,1344759,1,0,12,7214432,0,0801,0,201605,8500,0,00,000000
201808,458967,1,0,12,5034547,0,0801,0,201705,10000,0,00,000000
201902,831130,1,0,12,1306323,0,1101,0,201811,0,0,00,000000
201810,91979,1,0,12,5735293,0,0604,0,201209,0,0,00,000000
202001,780775,1,0,12,3167983,0,0801,0,201306,2900,0,00,000000
201806,334088,1,0,12,820162,0,0601,0,201703,0,0,00,000000
201901,624179,1,0,12,4974721,0,0601,0,201504,0,0,00,000000
201904,1422268,1,0,12,3905658,0,0601,0,201505,0,0,00,000000
202004,70442,1,0,12,3526055,0,0601,0,201902,0,0,00,000000
201809,551054,1,0,12,2605268,0,1201,0,201709,0,0,00,000000
201808,1344759,1,0,12,7214432,0,0801,0,201605,8500,0,00,000000
201911,482085,1,0,12,5576822,0,1201,0,201511,0,0,00,000000
201901,1676639,1,0,12,9212469,0,1201,0,201411,0,0,00,000000
201905,890200,1,0,12,6000565,0,0801,0,201408,10000,0,00,000000
201901,157344,1,0,12,2116858,0,0801,0,201812,10000,0,00,000000
201908,444855,1,0,12,4419611,0,1201,0,201711,0,0,00,000000
201811,25738,1,0,12,8050188,0,0801,0,201702,1000,0,00,000000
201911,901612,1,0,12,8017200,0,0801,0,201302,2200,0,00,000000
201810,58022,1,0,12,887647,0,0601,0,201211,0,0,00,000000
201902,280824,1,0,12,9109029,0,0601,0,201312,0,0,00,000000
201809,1871432,1,0,12,7360320,0,0801,0,201709,4400,0,00,000000
202003,593747,1,0,12,6394911,0,0601,0,201312,0,0,00,000000
202004,442848,1,0,12,726615,0,0601,0,201601,0,0,00,000000
202001,520646,1,0,12,6938271,0,0801,0,201809,3100,0,00,000000
201911,544169,1,0,12,4654818,0,0601,0,201511,0,0,00,000000
202005,1777776,1,0,12,102371,0,0801,0,202005,1000,0,00,000000
202004,1314347,1,0,12,7732648,0,0801,0,201607,10000,0,00,000000
201911,1422268,1,0,12,3905658,0,0601,0,201505,0,0,00,000000
201904,569306,1,0,12,2069052,0,1301,0,201412,0,0,00,000000
201904,108250,1,0,12,5173768,0,0801,0,201812,2200,0,00,000000
201901,1581724,1,0,12,4966296,0,1301,0,201701,0,0,00,000000
202002,1717058,1,0,12,161091,0,0801,0,201903,10000,0,00,000000
202001,1717058,1,0,12,161091,0,0801,0,201903,10000,0,00,000000
201904,25738,1,0,12,5152802,0,0604,0,201709,0,0,00,000000
201911,157344,1,0,12,2116858,0,0801,0,201812,10000,0,00,000000
201909,1484582,1,0,12,3491150,0,1201,0,201808,0,0,00,000000
201812,1018136,1,0,12,9315299,0,0601,0,201602,0,0,00,000000
202006,1444027,1,0,12,8357504,0,0606,0,201404,0,0,00,000000
201808,476973,1,0,12,7643094,0,1201,0,201710,0,0,00,000000
201902,1569844,1,0,12,4604587,0,0801,0,201606,10000,0,00,000000
201910,334088,1,0,12,820162,0,0601,0,201810,0,0,00,000000
202001,1344759,1,0,12,7214432,0,0801,0,201605,8500,0,00,000000
201905,600192,1,0,12,8905496,0,0601,0,201601,0,0,00,000000
201907,551054,1,0,12,2605268,0,1201,0,201709,0,0,00,000000
202006,551054,1,0,12,2605268,0,1201,0,201709,0,0,00,000000
201809,1018136,1,0,12,2466357,0,0801,0,201207,10000,0,00,000000
201905,1344759,1,0,12,7214432,0,0801,0,201605,8500,0,00,000000
201905,1018136,1,0,12,2466357,0,0801,0,201207,10000,0,00,000000
201911,1274676,1,0,12,3713425,0,0801,0,201511,3700,0,00,000000
202001,70442,1,0,12,3526055,0,0601,0,201902,0,0,00,000000
201908,1422268,1,0,12,3905658,0,0601,0,201505,0,0,00,000000
201903,1871432,1,0,12,7360320,0,0801,0,201709,4400,0,00,000000
201902,1444027,1,0,12,8357504,0,0606,0,201404,0,0,00,000000
201808,1802679,1,0,12,9737952,0,0801,0,201606,3500,0,00,000000
201901,1484582,1,0,12,3345425,0,0801,0,201301,10000,0,00,000000
201809,398480,1,0,12,1720117,0,0801,0,201202,10000,0,00,000000
201909,1083759,1,0,12,8290991,0,1201,0,201601,0,0,00,000000
202003,1734207,1,0,12,7288917,0,0801,0,201703,1700,0,00,000000
201807,941285,1,0,12,7569422,0,0601,0,201312,0,0,00,000000
201906,300578,1,0,12,7681591,0,0801,0,201902,4000,0,00,000000
202001,704436,1,0,12,6728719,0,0801,0,201303,10000,0,00,000000
202005,300578,1,0,12,7681591,0,0801,0,201902,4000,0,00,000000
201909,1777776,1,0,12,102371,0,0801,0,201901,1000,0,00,000000
202005,476973,1,0,12,7643094,0,1201,0,201710,0,0,00,000000
202003,157344,1,0,12,2116858,0,0801,0,201812,10000,0,00,000000
201906,959471,1,0,12,3992045,0,0801,0,201310,4400,0,00,000000
201907,593747,1,0,12,6394911,0,0601,0,201312,0,0,00,000000
201909,1314347,1,0,12,7732648,0,0801,0,201607,10000,0,00,000000
201902,1083759,1,0,12,8290991,0,1201,0,201601,0,0,00,000000
202001,338613,1,0,12,3740819,0,1101,0,201908,0,0,00,000000
201908,280824,1,0,12,9109029,0,0601,0,201312,0,0,00,000000
202005,593747,1,0,12,6394911,0,0601,0,201312,0,0,00,000000
202006,70442,1,0,12,3526055,0,0601,0,201902,0,0,00,000000
202003,1274676,1,0,12,3713425,0,0801,0,201511,3700,0,00,000000
201907,544169,1,0,12,4654818,0,0601,0,201511,0,0,00,000000
202006,1581724,1,0,12,4966296,0,1301,0,201701,0,0,00,000000
201907,855491,1,0,12,8999480,0,1201,0,201712,0,0,00,000000
201902,911518,1,0,12,347099,0,0801,0,201603,1500,0,00,000000
201807,458967,1,0,12,5034547,0,0801,0,201705,10000,0,00,000000
201905,941285,1,0,12,7569422,0,0601,0,201405,0,0,00,000000
201812,1274676,1,0,12,3713425,0,0801,0,201511,3700,0,00,000000
202004,520646,1,0,12,6938271,0,0801,0,201809,3100,0,00,000000
202002,139209,1,0,12,5088806,0,0601,0,201906,0,0,00,000000
201807,544169,1,0,12,4654818,0,0601,0,201511,0,0,00,000000
201811,58022,1,0,12,887647,0,0601,0,201211,0,0,00,000000
201807,1588275,1,0,12,6306698,0,0801,0,201407,10000,0,00,000000
202005,928778,1,0,12,1427870,0,1201,0,201704,0,0,00,000000
202001,868921,1,0,12,2937154,0,0801,0,201809,1400,0,00,000000
201907,280824,1,0,12,9109029,0,0601,0,201312,0,0,00,000000
202003,458967,1,0,12,5034547,0,0801,0,201705,10000,0,00,000000
201902,624179,1,0,12,4974721,0,0601,0,201504,0,0,00,000000
201906,901612,1,0,12,8017200,0,0801,0,201302,2200,0,00,000000
202006,593747,1,0,12,6394911,0,0601,0,201312,0,0,00,000000
202004,855491,1,0,12,8999480,0,1201,0,201712,0,0,00,000000
201811,433575,1,0,12,4819246,0,0601,0,201710,0,0,00,000000
201909,624179,1,0,12,4974721,0,0601,0,201504,0,0,00,000000
201911,1777776,1,0,12,102371,0,0801,0,201901,1000,0,00,000000
201909,593747,1,0,12,6394911,0,0601,0,201312,0,0,00,000000
201808,1121897,1,0,12,4876836,0,0801,0,201310,8700,0,00,000000
201807,482085,1,0,12,5576822,0,1201,0,201511,0,0,00,000000
202006,25738,1,0,12,5152802,0,0604,0,201709,0,0,00,000000
201809,458967,1,0,12,5034547,0,0801,0,201705,10000,0,00,000000
202001,959471,1,0,12,3992045,0,0801,0,201310,4400,0,00,000000
201808,1637480,1,0,12,6934032,0,0601,0,201205,0,0,00,000000
201906,1581724,1,0,12,4966296,0,1301,0,201701,0,0,00,000000
201807,633222,1,0,12,7719702,0,1301,0,201410,0,0,00,000000
202004,1444027,1,0,12,8357504,0,0606,0,201404,0,0,00,000000
201904,570275,1,0,12,7866753,0,0801,0,201804,9400,0,00,000000
202001,1241221,1,0,12,9596539,0,1201,0,201712,0,0,00,000000
201903,1569844,1,0,12,4604587,0,0801,0,201606,10000,0,00,000000
201806,911518,1,0,12,347099,0,0801,0,201603,1500,0,00,000000
202006,704436,1,0,12,6728719,0,1201,0,201811,0,0,00,000000
202005,544169,1,0,12,4654818,0,0601,0,201708,0,0,00,000000
202002,1802679,1,0,12,9737952,0,0801,0,201606,3500,0,00,000000
201810,1540323,1,0,12,6890003,0,0606,0,201203,0,0,00,000000
201907,421279,1,0,12,6749131,0,1201,0,201410,0,0,00,000000
201806,39423,1,0,12,5827124,0,0801,0,201506,1000,0,00,000000
201910,1581724,1,0,12,4966296,0,1301,0,201701,0,0,00,000000
202006,70442,1,0,12,3526055,0,0601,0,201308,0,0,00,000000
201910,911518,1,0,12,347099,0,0801,0,201603,1500,0,00,000000
202005,780775,1,0,12,3167983,0,0801,0,201306,2900,0,00,000000
202001,593747,1,0,12,6394911,0,0601,0,201312,0,0,00,000000
201904,833637,1,0,12,1092753,0,1201,0,201605,0,0,00,000000
201807,221671,1,0,12,9518947,0,0801,0,201206,5400,0,00,000000
201807,593747,1,0,12,6394911,0,0601,0,201312,0,0,00,000000
201910,1734207,1,0,12,7288917,0,0801,0,201703,1700,0,00,000000
201807,593747,1,0,12,6394911,0,0601,0,201312,0,0,00,000000
202001,1753399,1,0,12,1596133,0,0601,0,201902,0,0,00,000000
201910,928778,1,0,12,1427870,0,1201,0,201704,0,0,00,000000
201909,1274676,1,0,12,3713425,0,0801,0,201511,3700,0,00,000000
201909,1753399,1,0,12,1596133,0,0601,0,201902,0,0,00,000000
201809,444855,1,0,12,4419611,0,1201,0,201711,0,0,00,000000
201902,1314347,1,0,12,7732648,0,0801,0,201607,10000,0,00,000000
201904,1290415,1,0,12,3304923,0,1201,0,201606,0,0,00,000000
201911,600192,1,0,12,8905496,0,0601,0,201601,0,0,00,000000
201905,692983,1,0,12,6207258,0,0601,0,201306,0,0,00,000000
201907,1717058,1,0,12,161091,0,0801,0,201903,10000,0,00,000000
201911,928778,1,0,12,1427870,0,1201,0,201704,0,0,00,000000
201910,1274676,1,0,12,3713425,0,0801,0,201511,3700,0,00,000000
201902,704436,1,0,12,6728719,0,1201,0,201811,0,0,00,000000
201909,39423,1,0,12,5827124,0,0801,0,201506,1000,0,00,000000
201909,1422268,1,0,12,3905658,0,0601,0,201505,0,0,00,000000
201906,1871432,1,0,12,7360320,0,0801,0,201709,4400,0,00,000000
201809,365804,1,0,12,4743005,0,1301,0,201403,0,0,00,000000
201902,901612,1,0,12,8017200,0,0801,0,201209,3100,0,00,000000
201906,570275,1,0,12,7866753,0,0801,0,201804,9400,0,00,000000
201812,551054,1,0,12,2605268,0,1201,0,201709,0,0,00,000000
201909,476973,1,0,12,7643094,0,1201,0,201710,0,0,00,000000
201904,442848,1,0,12,726615,0,0601,0,201601,0,0,00,000000
201904,476973,1,0,12,7643094,0,1201,0,201710,0,0,00,000000
201910,1802679,1,0,12,9737952,0,0801,0,201606,3500,0,00,000000
201907,70442,1,0,12,3526055,0,0601,0,201308,0,0,00,000000
201809,442848,1,0,12,726615,0,0601,0,201601,0,0,00,000000
201812,1520245,1,0,12,2681136,0,1201,0,201411,0,0,00,000000
202002,911518,1,0,12,347099,0,0801,0,201603,1500,0,00,000000
201908,1018136,1,0,12,9315299,0,0601,0,201612,0,0,00,000000
202005,1044526,1,0,12,3297179,0,0801,0,201705,10000,0,00,000000
201811,1080202,1,0,12,881990,0,0801,0,201207,7600,0,00,000000
201910,609813,1,0,12,9937118,0,0604,0,201709,0,0,00,000000
201911,890200,1,0,12,6000565,0,0801,0,201408,10000,0,00,000000
201910,1484582,1,0,12,3345425,0,0801,0,201301,10000,0,00,000000
201912,1753399,1,0,12,1596133,0,0601,0,201902,0,0,00,000000
201905,58022,1,0,12,887647,0,0601,0,201211,0,0,00,000000
202002,433575,1,0,12,4819246,0,0601,0,201710,0,0,00,000000
201902,633222,1,0,12,7719702,0,1301,0,201410,0,0,00,000000
201808,280824,1,0,12,9109029,0,0601,0,201312,0,0,00,000000
202004,831130,1,0,12,1306323,0,1101,0,201811,0,0,00,000000
201807,928778,1,0,12,1427870,0,1201,0,201704,0,0,00,000000
202004,1557161,1,0,12,7203538,0,0801,0,201409,10000,0,00,000000
201912,70442,1,0,12,3526055,0,0601,0,201902,0,0,00,000000
201806,692983,1,0,12,6207258,0,0601,0,201306,0,0,00,000000
202002,25738,1,0,12,5152802,0,0604,0,201709,0,0,00,000000
201911,25738,1,0,12,7349844,0,0601,0,201604,0,0,00,000000
201809,505119,1,0,12,5778122,0,0801,0,201201,10000,0,00,000000
201810,941285,1,0,12,7569422,0,0601,0,201405,0,0,00,000000
201806,833637,1,0,12,1092753,0,1201,0,201605,0,0,00,000000
201907,157344,1,0,12,2116858,0,0801,0,201812,10000,0,00,000000
201906,1344759,1,0,12,7214432,0,0801,0,201605,8500,0,00,000000
202002,1717058,1,0,12,814016,0,0801,0,201508,5000,0,00,000000
201808,959471,1,0,12,3992045,0,0801,0,201310,4400,0,00,000000
201902,1484582,1,0,12,3491150,0,1201,0,201808,0,0,00,000000
201808,1871432,1,0,12,7360320,0,0801,0,201709,4400,0,00,000000
201812,1484582,1,0,12,3345425,0,0801,0,201301,10000,0,00,000000
201808,1422268,1,0,12,3905658,0,0601,0,201505,0,0,00,000000
202004,551054,1,0,12,2605268,0,1201,0,201709,0,0,00,000000
201901,1484582,1,0,12,3491150,0,1201,0,201808,0,0,00,000000
201902,1027683,1,0,12,8716972,0,0801,0,201701,10000,0,00,000000
201903,1344759,1,0,12,7214432,0,0801,0,201605,8500,0,00,000000
201910,544169,1,0,12,4654818,0,0601,0,201708,0,0,00,000000
201905,1588275,1,0,12,6306698,0,0801,0,201407,10000,0,00,000000
201904,1083759,1,0,12,8290991,0,1201,0,201601,0,0,00,000000
201909,570275,1,0,12,7866753,0,0801,0,201804,9400,0,00,000000
202004,338613,1,0,12,3740819,0,1101,0,201908,0,0,00,000000
201904,593747,1,0,12,6394911,0,0601,0,201312,0,0,00,000000
201809,1044526,1,0,12,3297179,0,0801,0,201705,10000,0,00,000000
201807,91979,1,0,12,9665656,0,1201,0,201405,0,0,00,000000
201904,901612,1,0,12,8017200,0,0801,0,201209,3100,0,00,000000
201904,520646,1,0,12,6938271,0,0801,0,201809,3100,0,00,000000
201908,180761,1,0,12,6364071,0,1201,0,201705,0,0,00,000000
202003,1422268,1,0,12,3905658,0,0601,0,201505,0,0,00,000000
201807,203639,1,0,12,3697323,0,0801,0,201111,6500,0,00,000000
202001,1753399,1,0,12,1596133,0,0601,0,201902,0,0,00,000000
201902,1871432,1,0,12,7360320,0,0801,0,201709,4400,0,00,000000
202005,544169,1,0,12,4654818,0,0601,0,201511,0,0,00,000000
202004,1109501,1,0,12,7388699,0,0801,0,201405,10000,0,00,000000
201811,959471,1,0,12,3992045,0,0801,0,201310,4400,0,00,000000
