YM,JOIN_SN,JOIN_SN_TYP,BIZ_SN,SCTR_CD,COM_SN,IS_ME,DLQ_CD_1,DLQ_CD_2,DLQ_RGST_DT,DLQ_RGST_AMT,DLQ_AMT,RLS_RSN_CD,RLS_DT
201908,1103380,1,0,12,5700124,0,0202,0,201801,28000,28000,00,000000
201811,1805930,1,0,12,5206975,0,0201,0,201810,1300,1300,00,000000
201808,843404,1,0,12,9667899,0,0201,0,201605,790,790,00,000000
201808,1193489,1,0,01,878248,0,0101,7,201304,2100,2100,00,000000
201903,1065715,1,0,12,588471,0,0202,0,201805,11000,11000,00,000000
201906,232560,1,0,05,6078921,0,0104,7,201508,1300,1300,00,000000
201807,1564541,1,0,01,8614599,0,0101,7,201701,12000,1100,00,000000
202002,620024,1,38980,05,108385,0,0104,7,201806,2600,2600,00,000000
201910,1227143,1,0,03,4800458,0,0101,7,201308,13000,2500,00,000000
201810,1422268,1,102859,17,5378938,0,0101,7,201401,7400,7400,00,000000
202004,1193489,1,0,03,9844090,0,0101,7,201303,2300,2300,99,202003
201906,1227143,1,0,03,4800458,0,0203,0,201408,10000,10000,00,000000
201907,1103380,1,0,12,9380096,0,0115,0,201907,200,170,00,000000
202006,1133879,1,0,24,8317840,0,0101,0,201605,3200,3200,00,000000
202006,1848419,1,0,05,1688128,0,0103,0,201909,240,130,00,000000
201906,1300052,1,0,12,4048021,0,0202,0,201708,9000,7000,00,000000
201812,620024,1,0,01,349169,0,0101,7,201807,4000,4000,00,000000
201808,1227143,1,0,03,4800458,0,0202,0,201306,9100,9100,00,000000
201901,843404,1,0,12,9667899,0,0201,0,201605,870,870,00,000000
201810,1018136,1,0,12,1912406,0,0201,0,201610,350,350,00,000000
202005,1612134,1,0,12,6142335,0,0201,0,202003,310,310,00,000000
201904,473853,1,0,05,4646597,0,0104,7,201701,800,800,00,000000
201908,1848419,1,0,05,1688128,0,0103,0,201904,3000,1100,00,000000
201810,1564541,1,95003,12,8563093,0,0202,0,201701,10000,10000,00,000000
202003,1606164,1,0,24,4084087,0,0101,0,201808,3500,3500,00,000000
202002,1740395,1,0,12,3779466,0,0201,0,201703,870,870,00,000000
201810,232560,1,0,12,573505,0,0101,0,201507,550,550,00,000000
202001,959742,1,168631,01,9447729,0,0101,7,201804,9000,900,00,000000
201908,1753399,1,0,12,6764747,0,0201,0,201604,460,390,00,000000
202004,959742,1,0,24,2942287,0,0101,0,201806,1700,1700,00,000000
201906,686407,1,0,12,3536845,0,0115,0,201606,4300,4000,00,000000
202001,1227143,1,0,03,4800458,0,0101,7,201212,9400,920,99,201912
202002,280824,1,0,24,1016150,0,0101,0,201812,1600,1600,00,000000
201910,1848419,1,0,05,1688128,0,0103,0,201904,3000,1500,00,000000
201910,1065715,1,0,01,13523,0,0102,7,201710,12000,910,00,000000
202002,1133879,1,0,24,8317840,0,0101,0,201605,3200,3200,00,000000
201904,959742,1,168631,12,5359103,0,0202,0,201804,8100,8100,00,000000
201909,1193489,1,0,03,9844090,0,0101,7,201303,2300,2300,00,000000
201911,1193489,1,105131,05,1375533,0,0104,7,201303,2500,2400,00,000000
201908,593747,1,0,17,2756624,0,0101,7,201908,1200,1200,00,000000
202002,509081,1,61,12,3263336,0,0202,0,201503,100000,100000,00,000000
202003,105484,1,0,12,3780409,0,0112,0,201401,10000,10000,00,000000
201911,1193489,1,175787,12,2348823,0,0202,7,201305,16000,16000,00,000000
201909,1270357,1,0,05,5572978,0,0104,7,201708,100,100,00,000000
201903,1589211,1,0,21,3770829,0,0101,0,201108,38000,38000,99,201808
201811,1524873,1,0,03,5512435,0,0101,0,201711,36000,36000,00,000000
201910,1848591,1,0,01,6225158,0,0102,7,201301,42000,2800,00,000000
201901,1848591,1,0,12,636832,0,0202,0,201308,39000,39000,00,000000
201807,1310380,1,0,01,4753999,0,0104,0,201807,2600,2600,00,000000
202006,1464755,1,0,21,4147429,0,0101,0,202003,380,380,00,000000
202004,105484,1,97957,03,4652106,0,0202,0,201309,100000,100000,00,000000
201912,1740395,1,0,12,3779466,0,0201,0,201703,880,880,00,000000
201810,1753399,1,0,01,3218147,0,0101,0,201808,7000,340,00,000000
201806,1227143,1,0,03,4800458,0,0101,7,201210,20000,14000,00,000000
201907,1065715,1,0,01,13523,0,0102,7,201710,12000,910,00,000000
202002,1185110,1,0,01,2647005,0,0104,7,201703,410,410,00,000000
201809,1848591,1,0,12,3420952,0,0101,0,201212,29000,29000,00,000000
201902,1193489,1,0,01,878248,0,0101,7,201304,2100,2100,00,000000
201908,1943630,1,0,01,6567615,0,0103,7,201302,3700,3700,00,000000
201904,1564265,1,0,01,6866336,0,0104,7,201704,390,100,00,000000
201905,1065715,1,0,12,588471,0,0202,0,201805,11000,11000,00,000000
202002,1881966,1,0,24,11775,0,0101,0,201601,3600,3600,00,000000
201809,1026169,1,0,12,4767760,0,0112,0,201308,4000,4000,00,000000
201812,1026169,1,161379,12,9346979,0,0202,0,201306,8200,7900,00,000000
201901,105484,1,0,12,3780409,0,0112,0,201401,10000,10000,00,000000
201901,1103380,1,139560,12,8505111,0,0202,7,201707,19000,19000,00,000000
202004,1227143,1,0,03,4800458,0,0202,0,201306,20000,20000,00,000000
201910,1753399,1,0,01,3218147,0,0101,0,201909,4800,350,00,000000
201812,532120,1,0,12,8479591,0,0201,0,201602,12000,12000,00,000000
201903,1588275,1,0,05,6274507,0,0104,7,201306,7000,7000,00,000000
201901,1026169,1,161379,12,9346979,0,0202,0,201306,8200,7900,00,000000
201907,831130,1,157862,12,668010,0,0202,0,201208,12000,3500,10,201811
202001,1008217,1,0,12,9353708,0,0202,7,201706,7200,7000,00,000000
201902,877396,1,0,03,1832907,0,0203,0,201212,3200,3200,00,000000
202003,433575,1,0,05,7208264,0,0103,7,201707,18000,18000,00,000000
201908,1524873,1,0,03,5512435,0,0101,0,201711,36000,36000,00,000000
201811,959742,1,168631,01,9447729,0,0101,7,201804,9000,900,00,000000
201810,56488,1,0,05,3992172,0,0104,7,201312,2200,2200,00,000000
201903,1805930,1,0,12,5206975,0,0201,0,201810,1300,1300,00,000000
201902,1452756,1,0,05,8053459,0,0104,7,201403,2200,2200,00,000000
201906,1881966,1,0,24,11775,0,0101,0,201601,3600,3600,00,000000
201901,1095770,1,0,01,4510831,0,0104,0,201805,100,100,00,000000
201810,424360,1,0,01,8060875,0,0104,7,201711,100,100,00,000000
201901,1753399,1,0,01,3218147,0,0101,0,201808,7000,340,00,000000
202005,433575,1,0,05,4202551,0,0103,7,201707,18000,18000,00,000000
202003,1805930,1,0,12,5206975,0,0201,0,201810,1300,1300,00,000000
201910,1848419,1,0,05,1688128,0,0103,0,201909,220,100,00,000000
201906,105484,1,97957,03,4652106,0,0202,0,201309,100000,100000,00,000000
201806,1193489,1,0,03,9844090,0,0101,7,201303,5500,5000,00,000000
201809,1313973,1,0,12,6305039,0,0201,0,201711,280,280,00,000000
201901,361181,1,0,12,7263430,0,0101,0,201210,4400,4400,00,000000
201907,1300052,1,0,24,4439531,0,0101,0,201805,9100,9100,00,000000
201907,473853,1,0,05,4646597,0,0104,7,201701,800,800,00,000000
201909,1840648,1,0,12,1004990,0,0101,0,201208,330,330,99,201908
201905,379568,1,0,17,7612422,0,0101,0,201903,11000,11000,00,000000
201902,1227143,1,0,03,4800458,0,0202,0,201306,20000,20000,00,000000
201911,1095770,1,0,01,4510831,0,0104,7,201805,100,100,00,000000
201806,56488,1,0,17,4478323,0,0101,0,201609,11000,1400,00,000000
201811,433575,1,104539,05,4202551,0,0104,7,201707,6000,6000,00,000000
201908,396184,1,0,21,4398227,0,0101,0,201804,14000,0,07,201902
201907,424360,1,0,01,8060875,0,0104,7,201711,100,100,00,000000
201909,1133879,1,0,24,2079299,0,0101,0,201602,8200,8200,00,000000
201904,1564541,1,95003,12,8563093,0,0202,0,201701,10000,10000,06,201811
201902,1227143,1,0,03,4800458,0,0101,7,201212,9400,920,00,000000
201905,232560,1,0,12,573505,0,0101,0,201507,550,550,00,000000
202004,473853,1,0,01,4805115,0,0104,7,201702,1100,1100,00,000000
201912,1881966,1,0,24,11775,0,0101,0,201601,3600,3600,00,000000
201904,1026169,1,0,12,4767760,0,0112,0,201308,4000,4000,00,000000
201809,843404,1,0,12,9667899,0,0201,0,201605,870,870,00,000000
201806,476973,1,0,05,6709092,0,0103,7,201106,9000,9000,14,201710
201806,433575,1,104539,05,4202551,0,0104,7,201707,6000,6000,00,000000
202006,1807387,1,0,12,450553,0,0201,0,201708,900,390,00,000000
202006,1848419,1,0,05,1688128,0,0103,0,201908,320,120,00,000000
202002,433575,1,0,24,5561252,0,0104,0,201707,32000,32000,00,000000
201810,1095770,1,0,01,4510831,0,0104,0,201805,100,100,00,000000
201809,877396,1,0,03,1832907,0,0203,0,201212,3200,3200,00,000000
201811,1753399,1,0,01,3218147,0,0101,0,201808,540,240,00,000000
201903,1008217,1,0,12,9353708,0,0202,0,201706,7200,7000,00,000000
201902,1943630,1,0,01,6567615,0,0103,7,201309,1500,1500,00,000000
202004,1026169,1,0,05,667807,0,0104,7,201303,800,800,99,202003
202005,1943630,1,0,01,6567615,0,0103,7,201309,1500,1500,00,000000
202002,1193489,1,175787,12,2348823,0,0202,7,201305,16000,16000,00,000000
201910,1606164,1,0,24,8520866,0,0101,0,201904,3500,3500,00,000000
202002,1581724,1,0,21,9075034,0,0101,0,202002,13000,13000,00,000000
201810,1740395,1,0,12,3779466,0,0201,0,201703,880,880,00,000000
201808,396184,1,0,05,2135230,0,0104,7,201802,1200,1200,00,000000
201908,1929047,1,0,21,6580465,0,0101,0,201203,19000,19000,99,201903
201905,1564265,1,0,17,7957149,0,0101,7,201708,240,240,00,000000
201901,1185110,1,0,01,2647005,0,0104,7,201703,410,410,00,000000
201806,232560,1,0,05,8083019,0,0104,7,201507,330,330,00,000000
201911,1929047,1,0,21,6580465,0,0101,0,201203,19000,19000,99,201903
201912,1881966,1,0,24,11775,0,0101,0,201601,3600,3600,00,000000
201904,1133879,1,0,24,8317840,0,0101,0,201605,3200,3200,00,000000
201810,361181,1,0,12,7263430,0,0104,0,201209,1600,1600,00,000000
201903,1095770,1,0,01,4510831,0,0104,7,201805,100,100,00,000000
201911,1943630,1,0,01,6567615,0,0103,7,201309,1500,1500,00,000000
201904,1564265,1,0,17,7957149,0,0101,7,201708,240,240,00,000000
201901,1464755,1,0,12,6965445,0,0115,0,201203,800,800,00,000000
202004,433575,1,0,24,5561252,0,0104,0,201707,32000,32000,00,000000
201912,204499,1,0,08,3781437,0,0101,0,201911,3600,1,00,000000
201910,280824,1,0,24,7819121,0,0101,7,201812,1700,1700,00,000000
201810,1729585,1,0,01,3498450,0,0104,7,201506,720,720,00,000000
201810,1103380,1,0,01,9109424,0,0101,0,201707,19000,2,00,000000
201808,1270357,1,0,05,5572978,0,0104,7,201708,100,100,00,000000
201907,1008217,1,0,24,6135237,0,0101,0,201709,780,780,00,000000
201901,959742,1,168631,01,9447729,0,0101,7,201804,9000,900,00,000000
202004,1745651,1,0,12,9197627,0,0202,0,201512,17000,5100,00,000000
201904,1807387,1,0,05,8283661,0,0104,7,201606,220,220,00,000000
201911,1740395,1,0,12,3779466,0,0201,0,201909,200,200,00,000000
201812,1193489,1,0,03,9844090,0,0101,7,201303,5500,5000,00,000000
202003,1193489,1,175787,12,2348823,0,0202,7,201305,16000,16000,00,000000
201903,1807387,1,0,12,450553,0,0201,0,201708,900,390,00,000000
202004,624179,1,0,24,5453698,0,0101,0,201601,2600,2600,00,000000
201902,1227143,1,0,03,4800458,0,0101,7,201210,20000,2000,00,000000
201909,877396,1,0,03,1832907,0,0203,0,201212,3200,3200,00,000000
201903,1193489,1,0,03,9844090,0,0101,7,201303,3200,3200,00,000000
201807,1740395,1,0,12,3779466,0,0201,0,201703,880,880,00,000000
201809,1227143,1,0,03,4800458,0,0202,0,201306,9100,9100,00,000000
201809,1026169,1,0,05,667807,0,0104,7,201303,800,800,00,000000
201910,1008217,1,0,24,6135237,0,0101,0,201709,780,780,00,000000
201905,1805930,1,0,12,5206975,0,0201,0,201810,1300,1300,00,000000
201911,1650210,1,0,21,9584003,0,0101,0,201311,4500,6200,00,000000
201807,473853,1,0,05,4646597,0,0104,7,201701,800,800,00,000000
201902,1929047,1,0,21,6580465,0,0101,0,201203,19000,19000,00,000000
201908,624179,1,0,24,5453698,0,0101,0,201601,2600,2600,00,000000
201910,1395507,1,0,01,1420371,0,0104,0,201908,3700,3700,00,000000
202006,1008217,1,0,24,6135237,0,0101,0,201709,780,780,00,000000
202005,18917,1,0,01,1033688,0,0101,0,202002,5000,5000,00,000000
202005,1193489,1,0,03,9844090,0,0101,7,201303,2300,2300,99,202003
201903,1753399,1,0,12,6764747,0,0201,0,201603,510,440,00,000000
201905,789526,1,0,12,6674898,0,0202,0,201403,1900,1900,00,000000
202006,624179,1,0,24,5453698,0,0101,0,201601,2600,2600,00,000000
202002,1848419,1,0,05,1688128,0,0103,0,201909,240,100,00,000000
201901,686407,1,0,12,3536845,0,0115,0,201606,800,800,00,000000
201806,1065715,1,0,12,588471,0,0115,0,201008,160,160,99,201708
201806,1881966,1,0,12,2649056,0,0201,0,201509,840,840,00,000000
201901,1193489,1,105131,05,1375533,0,0104,7,201303,2500,2400,00,000000
202003,1227143,1,0,03,4800458,0,0203,0,201408,10000,10000,00,000000
201811,1650210,1,0,21,9584003,0,0101,0,201311,4500,6200,00,000000
202001,1262254,1,0,12,2410426,0,0201,0,201803,300,210,00,000000
201812,509081,1,61,12,3263336,0,0202,0,201503,100000,100000,00,000000
201806,1564265,1,0,17,7957149,0,0101,7,201708,240,240,00,000000
201912,1193489,1,105131,05,1375533,0,0104,7,201303,2500,2400,00,000000
201903,1729585,1,0,12,6342513,0,0201,0,201509,1100,950,00,000000
202005,959742,1,168631,01,9447729,0,0101,7,201804,9000,900,00,000000
201904,1227143,1,0,03,4800458,0,0101,7,201301,10000,10000,00,000000
201903,959742,1,168631,12,5359103,0,0202,0,201804,8100,8100,00,000000
202003,1019679,1,0,05,765574,0,0104,7,202001,100,100,00,000000
202003,433575,1,104539,05,4202551,0,0104,7,201707,6000,6000,00,000000
201809,1262254,1,0,12,2410426,0,0201,0,201803,300,210,00,000000
202004,620024,1,38980,01,3909459,0,0104,7,201806,4000,3500,00,000000
201901,1524873,1,0,03,5512435,0,0101,0,201711,36000,36000,00,000000
201907,1227143,1,0,03,4800458,0,0101,7,201308,13000,2500,00,000000
201902,1840648,1,0,05,5347249,0,0103,7,201212,5600,5600,00,000000
201908,1753399,1,0,12,6764747,0,0201,0,201603,510,440,00,000000
201809,157344,1,0,12,8747810,0,0201,0,201808,290,290,00,000000
201911,204499,1,0,08,3781437,0,0101,0,201911,3600,1,00,000000
201911,361181,1,0,12,7263430,0,0101,0,201210,4400,4400,99,201910
201904,1026169,1,0,05,667807,0,0104,7,201303,800,800,00,000000
202003,473853,1,0,05,4646597,0,0104,7,201701,800,800,00,000000
201909,1300052,1,0,12,4048021,0,0202,0,201708,9000,7000,00,000000
201806,1193489,1,0,03,9844090,0,0101,7,201303,3200,3200,00,000000
201902,1588275,1,0,01,5103172,0,0102,7,201212,730,730,00,000000
202001,1944543,1,0,17,5759484,0,0101,0,201911,2600,1800,00,000000
201907,818279,1,0,01,8576723,0,0101,7,201205,2000,2000,99,201905
201901,1310380,1,0,01,4753999,0,0104,7,201807,2600,2600,00,000000
201810,442848,1,0,05,8419693,0,0104,7,201102,1100,1100,99,201802
201906,1026169,1,161379,12,9346979,0,0202,0,201306,8200,7900,00,000000
201907,959742,1,168631,12,5359103,0,0202,0,201804,8100,8100,00,000000
201811,1227143,1,0,03,4800458,0,0101,7,201301,10000,10000,00,000000
201809,1095770,1,0,01,4510831,0,0104,0,201805,100,100,00,000000
201905,1840648,1,0,12,1004990,0,0101,0,201208,330,330,00,000000
201911,1848591,1,0,01,6225158,0,0102,7,201301,42000,2800,00,000000
201903,56488,1,0,05,3992172,0,0104,7,201312,2200,2200,00,000000
201907,1740395,1,0,12,3779466,0,0201,0,201703,880,880,00,000000
201912,1227143,1,0,03,4800458,0,0101,7,201301,10000,10000,00,000000
201812,1848591,1,0,12,3420952,0,0101,0,201302,33000,33000,00,000000
201910,620024,1,0,01,349169,0,0101,7,201807,4000,4000,00,000000
201911,1227143,1,0,03,4800458,0,0202,0,201306,9100,9100,00,000000
202002,1103380,1,0,12,5700124,0,0202,0,201801,28000,28000,00,000000
201910,105484,1,97957,03,4652106,0,0202,0,201309,100000,100000,00,000000
201912,1740395,1,0,12,3779466,0,0201,0,201703,870,870,00,000000
201903,433575,1,0,05,4202551,0,0103,7,201707,18000,18000,00,000000
201912,532120,1,0,12,8479591,0,0201,0,201508,29000,0,01,201905
202006,1019679,1,0,05,765574,0,0104,7,202001,100,100,00,000000
201903,396184,1,0,05,2135230,0,0104,7,201802,1200,1200,00,000000
201811,1753399,1,0,12,6764747,0,0201,0,201604,460,390,00,000000
201904,509081,1,0,12,6408279,0,0101,0,201502,29000,29000,00,000000
201906,1753399,1,0,12,6764747,0,0201,0,201804,470,100,00,000000
201907,1753399,1,0,01,3218147,0,0101,0,201808,7000,0,01,201906
201806,1848591,1,0,12,3420952,0,0101,0,201302,33000,33000,00,000000
201903,1026169,1,161379,12,9346979,0,0202,0,201306,8200,7900,00,000000
201906,1740395,1,0,12,3779466,0,0201,0,201703,880,880,00,000000
201902,396184,1,0,21,4398227,0,0101,0,201804,14000,0,07,201902
201906,280824,1,0,24,7819121,0,0101,7,201812,4600,4600,00,000000
201907,1262254,1,0,12,2410426,0,0201,0,201803,300,210,00,000000
202003,204499,1,0,08,3781437,0,0101,0,201911,5000,1,00,000000
202002,1740395,1,0,12,3779466,0,0201,0,201909,200,200,00,000000
201806,561202,1,0,12,7943184,0,0201,0,201611,780,780,00,000000
201911,1905659,1,0,24,2301028,0,0101,0,201709,3200,3200,00,000000
201902,1008217,1,0,12,9353708,0,0202,0,201706,7200,7000,00,000000
201907,1650210,1,0,21,9584003,0,0101,0,201311,4500,6200,00,000000
201807,1065715,1,0,01,13523,0,0102,0,201710,12000,910,00,000000
202003,1065715,1,0,12,588471,0,0202,0,201805,11000,11000,00,000000
201807,999848,1,0,21,9075602,0,0101,0,201109,3600,3600,00,000000
201907,1227143,1,0,03,4800458,0,0101,7,201210,20000,14000,00,000000
201906,1753399,1,0,12,6764747,0,0201,0,201604,460,390,00,000000
201812,1650210,1,0,21,9584003,0,0101,0,201311,4500,6200,00,000000
201907,1929047,1,0,21,6580465,0,0101,0,201203,19000,19000,99,201903
202005,1588275,1,0,05,6274507,0,0104,7,201306,7000,7000,00,000000
201902,1753399,1,0,12,6764747,0,0201,0,201604,460,390,00,000000
201908,1753399,1,0,12,6764747,0,0201,0,201605,530,390,00,000000
201810,1065715,1,0,01,13523,0,0102,0,201710,12000,910,00,000000
202003,1227143,1,0,03,4800458,0,0202,0,201306,9100,9100,00,000000
201806,843404,1,0,12,9667899,0,0201,0,201709,800,800,00,000000
201910,1103380,1,0,12,5700124,0,0202,0,201801,28000,28000,00,000000
201901,361181,1,0,12,7263430,0,0104,0,201209,1600,1600,00,000000
201908,1452756,1,0,05,8053459,0,0104,7,201403,2200,2200,00,000000
201909,1753399,1,0,12,6764747,0,0201,0,201604,460,390,00,000000
201807,1564265,1,0,17,7957149,0,0101,7,201708,240,240,00,000000
201911,1065715,1,0,01,13523,0,0102,7,201710,12000,910,00,000000
201812,509081,1,0,12,6408279,0,0101,0,201502,2700,2700,00,000000
202004,1133879,1,0,24,244086,0,0101,0,201608,980,980,00,000000
201908,1227143,1,0,03,4800458,0,0101,7,201210,20000,14000,00,000000
202004,1193489,1,0,01,878248,0,0101,7,201304,2100,2100,99,202004
202005,70442,1,0,12,5513566,0,0112,0,201403,950,950,00,000000
201909,959742,1,168631,01,9447729,0,0101,7,201804,9000,900,00,000000
201911,1848419,1,0,05,1688128,0,0103,0,201909,240,100,00,000000
202003,1848419,1,0,05,1688128,0,0103,0,201904,3000,100,00,000000
201812,818279,1,0,01,8576723,0,0101,7,201205,2000,2000,00,000000
201808,25738,1,0,05,4231225,0,0104,7,201011,3400,3400,99,201711
201806,232560,1,0,05,6078921,0,0104,7,201508,1300,1300,00,000000
202006,1606164,1,0,24,4084087,0,0101,0,201808,3500,3500,00,000000
201910,1133879,1,0,24,2079299,0,0101,0,201602,8200,8200,00,000000
201912,1729585,1,0,12,6342513,0,0201,0,201509,1100,650,00,000000
201811,433575,1,0,05,7208264,0,0103,7,201707,18000,18000,00,000000
201808,424360,1,0,01,8060875,0,0104,7,201711,100,100,00,000000
201909,1650210,1,0,24,6749565,0,0101,0,201301,2500,2500,00,000000
201904,1729585,1,0,12,6342513,0,0201,0,201509,1100,950,00,000000
202004,1065715,1,0,12,588471,0,0202,0,201805,11000,0,01,202004
202002,1262254,1,0,12,2410426,0,0201,0,201803,300,100,00,000000
202004,789526,1,0,12,6674898,0,0202,0,201403,1900,1900,00,000000
201908,1564541,1,95003,12,8563093,0,0202,0,201701,10000,10000,06,201811
201904,1065715,1,0,01,13523,0,0102,7,201710,12000,910,00,000000
201907,1026169,1,0,12,4767760,0,0112,0,201308,4000,4000,00,000000
202006,56488,1,0,05,3992172,0,0104,7,201312,2200,2200,00,000000
201807,686407,1,0,12,3536845,0,0115,0,201606,4300,4000,00,000000
202001,624179,1,0,24,5453698,0,0101,0,201601,2600,2600,00,000000
201909,280824,1,0,24,7819121,0,0101,7,201812,1700,1700,00,000000
201812,56488,1,0,17,4478323,0,0101,7,201609,11000,11000,00,000000
201810,1185110,1,0,01,2647005,0,0104,7,201703,410,410,00,000000
201908,1026169,1,0,12,4767760,0,0112,0,201308,4000,4000,00,000000
201908,1395507,1,0,01,1420371,0,0104,0,201908,3700,3700,00,000000
201905,1227143,1,0,03,4800458,0,0101,7,201210,20000,14000,00,000000
201903,433575,1,104539,05,4202551,0,0104,7,201707,6000,6000,00,000000
201910,1227143,1,0,03,4800458,0,0203,0,201408,10000,10000,00,000000
201906,877396,1,0,03,1832907,0,0203,0,201212,3200,3200,00,000000
201909,1805930,1,0,12,5206975,0,0201,0,201810,1300,1300,00,000000
202003,959742,1,168631,01,9447729,0,0101,7,201804,9000,900,00,000000
201809,1564265,1,0,01,6866336,0,0104,7,201704,390,100,00,000000
201903,433575,1,0,05,4202551,0,0104,7,201707,24000,24000,00,000000
202002,1848591,1,0,01,6225158,0,0102,7,201301,42000,2800,99,202001
201912,1262254,1,0,12,2410426,0,0201,0,201803,300,210,00,000000
201908,686407,1,0,12,3536845,0,0115,0,201606,900,900,00,000000
201911,1871432,1,0,12,1087764,0,0201,0,201909,390,390,00,000000
201910,1185110,1,0,01,2647005,0,0104,7,201703,410,410,00,000000
201810,1313973,1,0,12,6305039,0,0201,0,201711,280,280,00,000000
201909,56488,1,0,24,3941527,0,0101,0,201606,21000,11000,00,000000
201810,396184,1,0,01,5148246,0,0104,7,201802,770,770,00,000000
201812,1729585,1,0,01,3498450,0,0104,7,201506,720,720,00,000000
201807,473853,1,0,05,1127998,0,0104,7,201705,1600,1600,00,000000
201808,1929047,1,0,21,6580465,0,0101,0,201203,19000,19000,00,000000
201905,1227143,1,0,03,4800458,0,0203,0,201408,10000,10000,00,000000
201811,1807387,1,0,05,8283661,0,0104,7,201606,220,220,00,000000
202006,959742,1,0,24,6362821,0,0101,0,201803,1800,1800,00,000000
201806,843404,1,0,12,9667899,0,0201,0,201709,640,640,00,000000
202004,720252,1,0,01,2730161,0,0104,0,202002,1800,1600,00,000000
201808,56488,1,0,17,4478323,0,0101,0,201609,11000,1400,00,000000
201811,1729585,1,0,21,9944291,0,0101,7,201509,6000,6000,00,000000
201909,1740395,1,0,12,3779466,0,0201,0,201703,880,880,00,000000
201909,433575,1,104539,12,4801698,0,0202,7,201708,100000,100000,00,000000
202005,509081,1,0,24,3615209,0,0104,7,201502,2800,0,00,000000
202002,1588275,1,0,01,5103172,0,0102,7,201212,730,730,99,201912
201908,473853,1,0,05,4646597,0,0104,7,201701,800,800,00,000000
201904,105484,1,97957,03,4652106,0,0202,0,201309,100000,100000,00,000000
201809,1300052,1,0,21,1769072,0,0101,0,201805,9100,9100,00,000000
201807,1588275,1,0,05,6274507,0,0104,7,201306,7000,7000,00,000000
201810,1564541,1,0,01,8614599,0,0101,7,201701,12000,1100,00,000000
202005,473853,1,0,01,4805115,0,0104,7,201702,1100,1100,00,000000
201912,1807387,1,0,12,450553,0,0201,0,201708,900,390,00,000000
202004,1807387,1,0,12,450553,0,0201,0,201708,900,390,00,000000
201902,56488,1,0,05,3992172,0,0104,7,201312,2200,2200,00,000000
201906,1807387,1,0,05,8283661,0,0104,7,201606,220,220,00,000000
201905,396184,1,0,21,4398227,0,0101,0,201804,14000,0,07,201902
202004,1300052,1,0,12,4048021,0,0202,7,201708,9000,7000,00,000000
202002,1464755,1,0,12,6965445,0,0115,0,201203,800,800,99,201903
202004,959742,1,168631,12,5359103,0,0202,0,201804,8100,8100,00,000000
201808,433575,1,0,05,4202551,0,0103,7,201707,18000,18000,00,000000
201809,959742,1,168631,12,5359103,0,0202,0,201804,8100,8100,00,000000
201905,532120,1,0,12,8479591,0,0201,0,201508,29000,0,01,201905
201808,1227143,1,0,03,4800458,0,0101,7,201308,13000,2500,00,000000
201910,509081,1,61,12,3263336,0,0202,0,201503,100000,100000,00,000000
201907,1881966,1,0,24,11775,0,0101,0,201601,3600,3600,00,000000
201905,1133879,1,0,24,244086,0,0101,0,201608,980,980,00,000000
201904,232560,1,0,05,6078921,0,0104,7,201508,1300,1300,00,000000
201904,1026169,1,161379,12,9346979,0,0202,0,201306,8200,7900,00,000000
202005,1008217,1,0,24,937891,0,0101,0,201704,2000,2000,00,000000
201904,1588275,1,0,01,5103172,0,0102,7,201212,730,730,00,000000
201807,1881966,1,0,12,2649056,0,0201,0,201510,790,790,00,000000
201903,232560,1,0,05,8083019,0,0104,7,201507,330,330,00,000000
201808,789526,1,0,12,6674898,0,0202,0,201403,1900,1900,00,000000
202001,1740395,1,0,12,3779466,0,0201,0,201703,880,880,00,000000
201807,1193489,1,0,03,9844090,0,0101,7,201303,5500,5000,00,000000
201809,1193489,1,175787,12,2348823,0,0202,7,201305,16000,16000,00,000000
201911,396184,1,0,21,4398227,0,0101,0,201804,14000,0,07,201902
202004,1729585,1,0,12,6342513,0,0201,0,201512,960,540,00,000000
201903,959742,1,0,05,2830386,0,0104,7,201710,830,830,00,000000
201911,1227143,1,0,03,4800458,0,0101,7,201210,20000,14000,99,201910
201809,1588275,1,0,05,6274507,0,0104,7,201306,7000,7000,00,000000
201806,396184,1,0,12,6449089,0,0202,0,201806,6300,6100,00,000000
201807,1313973,1,0,12,6305039,0,0201,0,201711,280,280,00,000000
201908,1026169,1,0,05,667807,0,0104,7,201303,800,800,00,000000
201906,1227143,1,0,03,4800458,0,0101,7,201301,10000,10000,00,000000
202004,1193489,1,105131,05,1375533,0,0104,7,201303,2500,2400,99,202003
201809,620024,1,38980,01,3909459,0,0104,0,201806,4000,4000,00,000000
201806,831130,1,157862,12,668010,0,0202,0,201208,12000,3500,00,000000
201912,1452756,1,0,05,8053459,0,0104,7,201403,2200,2200,00,000000
201907,1133879,1,0,24,244086,0,0101,0,201608,980,980,00,000000
202004,1008217,1,0,24,937891,0,0101,0,201704,2000,2000,00,000000
201809,553827,1,0,12,8806923,0,0201,0,201707,680,680,00,000000
201806,837720,1,0,01,3394092,0,0101,7,201709,12000,0,00,000000
202002,1026169,1,161379,12,9346979,0,0202,0,201306,8200,7900,00,000000
201810,473853,1,0,01,4805115,0,0104,7,201702,1100,1100,00,000000
202004,1848591,1,0,01,6225158,0,0102,7,201301,42000,2800,99,202001
201806,532120,1,0,12,8479591,0,0201,0,201602,12000,12000,00,000000
