YM,JOIN_SN,JOIN_SN_TYP,SCTR_CD,COM_SN,IS_ME,BRWR_LN_CD,RPT_CD,LN_ACCT_CD,LN_AMT
201811,1894443,3,12,7549394,0,1,31,307,28000000
201909,1271335,1,12,9755150,0,1,31,307,2800
202004,1749197,3,01,5457657,0,1,31,610,2500000
202005,1918550,3,12,1361823,0,1,31,190,45000
201906,934212,1,21,6632803,0,1,32,600,82000
201901,1894443,3,01,188539,0,1,31,190,7500000
201907,412931,1,01,6791044,0,1,31,130,80000
202005,1736116,1,12,306284,0,1,31,390,64000
202006,1767206,3,17,8502036,0,1,31,610,86000
201911,1031857,1,01,6845432,0,1,31,130,270000
202006,1361299,1,12,2354863,0,1,31,390,3300
202005,1282652,3,01,8552691,0,1,31,333,1200000
202001,1133564,1,01,383009,0,1,31,130,140000
201808,1805263,1,12,3268529,0,1,31,301,61000
201910,1188470,1,01,7692295,0,1,31,190,76000
201810,1693150,1,12,4724175,0,1,31,690,14000
202001,678955,3,01,1921797,0,1,31,610,110000
201812,139859,3,03,9882915,0,1,32,713,550000
201903,1957691,3,10,8214655,0,1,31,231,3000000
201812,1044997,1,01,4812205,0,1,32,713,56000
201911,1311510,3,01,576958,0,1,31,690,310000
201808,1755463,1,01,2659944,0,1,31,610,830000
201909,1831438,3,01,25432,0,1,31,640,240000
201910,887817,3,17,2832203,0,1,31,142,35000
201909,1710045,3,01,1689036,0,1,31,105,18000
201807,1885781,1,01,7265139,0,1,31,105,11000
201907,1232803,3,01,1203915,0,1,31,190,1900000
201810,1041905,1,01,8171268,0,1,31,610,150000
201902,1447738,3,01,10006409,0,1,31,690,2700
202002,1890736,1,12,3310305,0,1,31,690,20000
202003,753200,1,01,7042655,0,1,31,690,18000
202004,191188,1,01,1559371,0,1,31,130,38000
202004,186139,3,01,8023745,0,1,31,610,370000
201907,196429,3,17,9581009,0,1,31,142,9600
201808,214754,1,16,5377844,0,1,31,610,9100
201907,1710045,3,12,2576301,0,1,31,302,15000
202006,1800055,1,12,9227466,0,1,31,390,16000
201906,548990,1,01,8426296,0,1,31,107,1000000
201812,139859,3,01,7082268,0,1,31,190,480000
202004,509412,3,01,7391650,0,1,32,713,140000
201812,1856675,1,12,7550742,0,1,31,302,13000
201903,1515854,3,01,1264989,0,1,31,650,1000
201909,1277348,1,01,1972877,0,1,31,105,27000
201907,1736426,1,01,4161613,0,1,31,690,6400
201902,1515854,3,01,1264989,0,1,31,650,3600
201807,1035876,1,01,7597147,0,1,31,190,150000
201905,311430,1,21,4394755,0,1,31,190,11000
201906,1291431,1,16,300577,0,1,31,190,84000
202005,1710045,3,17,9478089,0,1,31,610,3200
202006,879694,3,12,5256875,0,1,31,690,29000
202005,27166,1,12,4119584,0,1,31,690,190000
201911,1322115,3,12,2309115,0,1,31,390,32000
201910,702594,1,12,1584317,0,1,31,302,7000
202004,1128727,1,01,9492664,0,1,31,690,11000
201908,1918550,3,01,535225,0,1,31,690,90000
201811,1535076,3,12,5792252,0,1,31,640,370000
201810,1796281,1,17,8217412,0,1,31,142,1000
202006,1089655,1,01,7279619,0,1,31,690,33000
201809,1042003,3,01,4689150,0,1,31,610,240000
201907,1603757,3,12,9220926,0,1,31,307,8000
201906,18917,1,01,1033688,0,1,31,130,6300
202004,186139,3,12,9735762,0,1,31,390,110000
201809,1957691,3,10,6016068,0,1,31,231,800000
201809,1889746,1,01,2185851,0,1,31,409,1300
201912,1767206,3,01,10009030,0,1,31,190,330000
201812,1295279,1,01,1471178,0,1,31,105,14000
201910,1049432,1,01,6220145,0,1,31,130,42000
201908,917013,1,03,2546140,0,1,31,106,750000
201807,1282652,3,01,6163985,0,1,32,713,13000000
201910,1681573,1,01,3741570,0,1,31,190,210000
201809,1414339,1,01,6686754,0,1,31,690,1000000
201910,1796281,1,01,4459401,0,1,31,690,82000
201806,1321668,3,05,7111557,0,1,31,690,11000
201902,1656281,3,01,1313819,0,1,31,610,31000
201901,1831438,3,05,9854092,0,1,31,690,6000
201902,1767206,3,01,10009030,0,1,31,690,330000
201911,1588275,1,12,9386260,0,1,31,650,2400
202005,907657,1,01,1568658,0,1,31,130,24000
201908,678955,3,01,1921797,0,1,31,190,660000
201810,696589,1,12,1181052,0,1,31,390,19000
202005,41472,1,01,8199559,0,1,31,190,14000
201808,225231,3,12,3827258,0,1,31,640,160000
202004,1676114,1,12,2567532,0,1,31,640,26000
201901,1475660,1,01,7103481,0,1,31,130,47000
202002,1603757,3,17,7540047,0,1,31,142,22000
201909,1248250,1,12,1482482,0,1,31,640,18000
201907,1770235,1,01,925443,0,1,32,713,99000
201807,1669274,3,12,1676957,0,1,31,390,24000
201909,1603757,3,01,3305716,0,1,31,690,30000
201807,1531485,1,12,1796710,0,1,31,690,18000
201907,1531485,1,12,1796710,0,1,31,390,17000
202005,448430,1,01,9938442,0,1,31,690,140000
201902,1767206,3,17,4264137,0,1,31,610,47000
201810,1216286,1,01,2645028,0,1,31,610,23000
202006,179443,1,17,7208138,0,1,31,136,73000
201905,722682,1,12,2066879,0,1,31,690,16000
201806,1957691,3,10,382702,0,1,31,231,42000
201808,523121,3,01,8273403,0,1,31,610,1400000
202006,1119319,1,01,6150601,0,1,31,610,840000
201809,1609154,1,03,2443643,0,1,31,120,13000
202003,565398,1,12,9096774,0,1,31,640,8100
201911,1145488,1,12,1272530,0,1,31,650,1600
201909,1957691,3,10,382702,0,1,31,290,96000
202004,247649,3,01,1529391,0,1,32,600,18000
201807,700323,1,01,9714113,0,1,31,610,390000
201809,1918550,3,01,535225,0,1,31,690,90000
201908,509412,3,12,10022764,0,1,31,690,200000
201902,27166,1,12,4119584,0,1,31,640,200000
201910,191188,1,01,1559371,0,1,31,610,40000
201904,1294229,1,12,1189439,0,1,31,640,11000
201904,1767206,3,01,7404454,0,1,31,690,3300000
201906,523121,3,17,8780187,0,1,31,190,12000
201807,1321668,3,05,7111557,0,1,31,190,9800
202004,523121,3,01,7438899,0,1,31,105,36000
201911,959742,1,01,9447729,0,1,31,690,1000
201907,1134698,1,01,3809621,0,1,31,610,24000
201902,1361299,1,01,4486200,0,1,31,610,740000
201901,1564541,1,12,8563093,0,1,31,640,13000
201809,1704115,3,01,8566639,0,1,32,600,220000
201902,1603757,3,12,6740567,0,1,31,690,21000
202006,1425114,3,12,6801745,0,1,31,390,1100000
201904,562949,3,01,3666458,0,1,31,610,700000
201910,660017,1,01,9835275,0,1,31,190,26000
201902,557562,1,12,2026534,0,1,31,640,1000
202001,1786001,3,01,1317267,0,1,31,409,4500
201906,917013,1,03,2546140,0,1,31,610,1000000
201908,1475660,1,12,6701827,0,1,31,690,47000
202004,562949,3,01,3666458,0,1,31,610,410000
202002,1770235,1,01,925443,0,1,31,130,390000
201810,1943599,1,12,1276135,0,1,31,302,8800
201810,1957691,3,10,229524,0,1,31,690,1700000
201906,1767317,3,01,1217926,0,1,31,610,880000
201807,1202472,3,05,592686,0,1,31,490,34000
201910,523121,3,12,8769690,0,1,31,690,120000
202004,1475660,1,03,1835998,0,1,31,690,1000000
201912,139859,3,01,7082268,0,1,31,409,1100
201812,1106537,1,12,7847696,0,1,31,650,1100
201911,1611369,1,01,6417654,0,1,31,130,340000
201911,1669274,3,01,5647392,0,1,31,690,8600000
201901,1661704,1,01,5216463,0,1,31,130,13000
202005,1918155,1,12,258163,0,1,31,407,16000
201907,1767317,3,12,716394,0,1,31,640,110000
201811,696589,1,01,9379775,0,1,31,690,19000
202005,562949,3,01,98700,0,1,31,105,94000
201909,1535076,3,12,150210,0,1,31,690,61000
201904,196429,3,01,9495850,0,1,31,105,200000
202005,523121,3,12,8769690,0,1,31,640,2400
201901,562949,3,01,98700,0,1,31,690,200000
202003,1475660,1,03,1835998,0,1,32,600,1000000
201911,1957691,3,10,229524,0,1,31,690,1700000
202001,1030798,1,12,3820057,0,1,31,302,8000
201908,1362091,1,01,8199264,0,1,31,105,1100
201811,223028,1,01,8173962,0,1,31,490,1000
201907,1767206,3,01,7404454,0,1,31,650,58000
201908,1767317,3,01,1217926,0,1,31,105,790000
201912,1061397,1,01,9041468,0,1,31,130,72000
201812,548990,1,01,8426296,0,1,31,190,1000000
202001,523121,3,12,8797719,0,1,31,390,410000
201903,1321668,3,03,8936239,0,1,31,690,170000
202001,1767206,3,24,3737370,0,1,31,190,110000
201907,1202472,3,01,840637,0,1,31,610,30000
201807,753200,1,12,7233294,0,1,31,640,6300
201911,488162,3,01,559570,0,1,31,690,18000
202004,1661071,1,12,8345097,0,1,31,640,39000
201910,448430,1,01,9938442,0,1,31,610,150000
201908,1204091,1,01,8236412,0,1,31,690,15000
201902,682386,3,01,4343542,0,1,31,690,1800
201806,1957691,3,01,6634673,0,1,31,690,2500000
201908,1831438,3,01,25432,0,1,31,640,240000
201906,1531485,1,01,7516289,0,1,31,130,17000
201904,1786001,3,01,9020747,0,1,32,718,360000
201907,225231,3,01,4846210,0,1,31,130,110000
201810,1858172,1,03,3239556,0,1,31,190,12000
201906,311430,1,12,9259030,0,1,31,390,9900
201901,196429,3,01,9495850,0,1,31,107,120000
201808,1767317,3,12,6883742,0,1,31,390,33000
201812,41472,1,01,7022985,0,1,31,105,3500
201904,1423894,1,17,5185828,0,1,31,142,23000
202005,1701857,3,17,1516997,0,1,31,690,2200
201912,1447738,3,12,1084181,0,1,31,640,1800
201904,1767206,3,12,5551165,0,1,31,307,2200
201811,1767317,3,17,2002442,0,1,31,136,6600
201806,1564361,1,12,6101158,0,1,31,390,7000
202003,1475660,1,01,7103481,0,1,31,610,46000
201909,1204091,1,01,8236412,0,1,31,610,15000
201811,1918550,3,12,13920,0,1,31,640,90000
202002,1089470,3,16,1190500,0,1,31,136,48000
202006,1831438,3,12,4664313,0,1,31,301,250000
201909,678955,3,01,1921797,0,1,31,190,660000
201911,1885781,1,01,7265139,0,1,31,130,4000
201811,1736116,1,01,1948056,0,1,31,130,7200
202005,1118956,1,12,4387345,0,1,31,640,33000
202001,83501,1,01,758564,0,1,31,409,1200
201807,520912,1,01,8626236,0,1,31,690,40000
201810,443249,1,01,5215354,0,1,31,130,3200
201811,1531485,1,12,1796710,0,1,31,302,17000
201808,1150998,1,12,773686,0,1,31,307,9600
201907,1831438,3,12,4664313,0,1,31,640,260000
201810,1092071,3,17,7340767,0,1,31,190,18000
201812,196429,3,17,9581009,0,1,31,190,12000
202002,53998,1,01,1680502,0,1,31,107,160000
201806,1767206,3,17,4264137,0,1,31,190,64000
202006,1188470,1,01,7692295,0,1,31,190,76000
201912,1155849,1,12,1066543,0,1,31,307,5600
202006,1767206,3,12,9964200,0,1,31,330,1500000
201907,1155849,1,12,1066543,0,1,31,690,10000
201903,443249,1,21,9061580,0,1,31,142,1000
202005,1507895,3,01,704745,0,1,32,600,9000
202001,1800055,1,12,9227466,0,1,31,640,22000
201811,1506226,1,01,1520264,0,1,31,690,150000
202006,1681573,1,12,1950668,0,1,31,390,27000
201809,879694,3,12,4712441,0,1,31,690,12000
201909,1816908,1,12,2684694,0,1,31,640,23000
201911,1905711,3,01,2285873,0,1,31,190,330000
201903,1475660,1,01,7103481,0,1,31,690,47000
201911,678955,3,01,1921797,0,1,31,690,110000
201912,1265468,3,12,7063466,0,1,31,390,12000
201905,1232803,3,12,3029185,0,1,31,301,250000
201806,523121,3,01,7438899,0,1,31,690,56000
201906,1041905,1,01,8171268,0,1,31,107,150000
201903,196429,3,01,9495850,0,1,31,190,320000
201907,412931,1,01,6791044,0,1,31,105,80000
201906,1736116,1,01,1948056,0,1,31,105,34000
202004,844999,1,01,9660762,0,1,31,190,22000
202005,412931,1,01,6791044,0,1,31,690,71000
201807,1767317,3,17,6923428,0,1,31,136,12000
201902,879694,3,12,4712441,0,1,31,307,12000
201904,1204091,1,12,2461284,0,1,31,640,14000
201901,294445,1,21,5904905,0,1,31,690,10000
202004,620024,1,01,3909459,0,1,31,650,3200
201809,1295279,1,12,10047753,0,1,31,390,14000
201908,1041905,1,01,8171268,0,1,31,107,150000
201903,1282652,3,01,8552691,0,1,31,370,3100000
201912,1767206,3,17,2966034,0,1,31,610,3300
201904,1113249,1,01,3572651,0,1,31,610,120000
202003,1120205,3,12,8253389,0,1,31,690,1100
201906,557562,1,12,2026534,0,1,31,307,1000
201812,678955,3,01,1921797,0,1,31,690,680000
202006,1767206,3,12,9964200,0,1,31,640,1500000
202005,1846014,3,01,7148356,0,1,31,650,1600
201907,1890736,1,01,8772027,0,1,31,190,20000
202004,1361299,1,01,4486200,0,1,31,105,110000
202003,1770235,1,01,925443,0,1,32,600,99000
202006,459076,1,01,3515071,0,1,31,130,16000
201907,1120205,3,12,1936198,0,1,31,390,3300
201808,1145660,1,01,9013772,0,1,31,690,88000
201806,1311510,3,12,6066399,0,1,31,690,170000
201904,138506,3,12,9578434,0,1,31,307,55000
201903,1749120,1,17,8589754,0,1,31,690,150000
201809,1187674,1,01,8236725,0,1,31,130,260000
201907,1562202,3,01,2781837,0,1,31,610,480000
201905,483277,1,12,2038328,0,1,31,390,1600
202001,1736116,1,01,1948056,0,1,31,190,31000
201809,1011062,1,12,2216822,0,1,31,302,21000
201812,1881764,3,12,9653112,0,1,31,650,10000
201901,196429,3,01,9495850,0,1,31,409,1200
201905,1767206,3,17,4264137,0,1,31,190,42000
201909,844999,1,01,9660762,0,1,31,105,22000
202005,562949,3,01,3666458,0,1,31,610,400000
202005,1082751,3,12,8026497,0,1,31,640,30000
202002,1103380,1,12,8505111,0,1,31,690,18000
201903,562949,3,01,98700,0,1,31,105,200000
202006,887817,3,12,8889468,0,1,31,640,26000
201806,968019,1,01,3102519,0,1,31,105,33000
201910,1447738,3,01,10006409,0,1,31,650,3600
201911,1562202,3,01,2781837,0,1,31,105,480000
202004,1282652,3,12,2256304,0,1,31,690,8800000
201908,1030798,1,01,9295168,0,1,31,690,8000
202005,1011062,1,12,2216822,0,1,31,690,21000
202003,1475660,1,03,1835998,0,1,32,713,1000000
201901,44874,1,17,2266605,0,1,31,136,27000
201810,1790001,1,01,1958402,0,1,32,713,4000
202004,624457,1,01,9402392,0,1,31,130,24000
201904,1361299,1,01,4486200,0,1,31,105,360000
201912,1603757,3,01,3305716,0,1,31,490,3200
202002,382326,1,01,6192489,0,1,31,190,18000
201806,1749120,1,01,5511412,0,1,31,690,17000
201910,1310402,1,16,9437396,0,1,31,690,18000
201901,503033,1,12,2081377,0,1,31,640,1000
201906,660017,1,12,9810204,0,1,31,690,24000
202005,722682,1,12,2066879,0,1,31,690,16000
202004,1475660,1,03,1835998,0,1,31,190,1000000
201903,1609154,1,03,2443643,0,1,31,190,12000
201806,1767317,3,01,1217926,0,1,32,713,200000
202001,225231,3,01,4846210,0,1,31,190,110000
202003,214754,1,01,5435862,0,1,31,690,69000
201807,1903378,1,12,5712104,0,1,31,390,81000
201912,1311510,3,12,6066399,0,1,31,640,610000
201907,1023171,1,01,8331689,0,1,31,129,9000
201909,1912903,1,03,1271071,0,1,32,600,1000000
201906,1736116,1,01,1948056,0,1,31,610,34000
201911,1103380,1,12,8505111,0,1,31,690,18000
201908,735882,1,01,7102580,0,1,31,130,8000
201811,1049432,1,21,7075550,0,1,31,106,47000
202005,509412,3,01,7391650,0,1,32,713,140000
201811,1558648,1,12,8600690,0,1,31,390,61000
202002,1957691,3,10,8214655,0,1,31,231,1400000
201905,696589,1,01,9379775,0,1,31,610,18000
201908,153881,1,01,5952785,0,1,31,130,120000
202004,1361299,1,01,4486200,0,1,31,130,490000
202006,1475660,1,01,7103481,0,1,31,610,46000
201912,1831438,3,01,1352169,0,1,31,650,1200
201902,1918550,3,01,535225,0,1,31,690,90000
201905,1294229,1,01,793268,0,1,31,190,1800
201906,1846014,3,12,8191177,0,1,31,307,23000
201901,366162,1,12,533829,0,1,31,690,6400
202003,980300,1,12,3821523,0,1,31,390,160000
202005,684744,3,12,6506336,0,1,31,390,8400
201905,1204091,1,01,8236412,0,1,31,690,16000
202001,523121,3,12,8797719,0,1,31,640,410000
201812,1865595,1,05,3420013,0,1,31,409,1200
201905,561491,3,12,2672881,0,1,31,690,47000
202002,1475660,1,03,1835998,0,1,32,713,1000000
201901,1918550,3,12,5959351,0,1,31,190,90000
201907,1515854,3,12,8925401,0,1,31,307,45000
201902,1836832,1,12,5102725,0,1,31,640,2400
201909,1374840,1,12,1623238,0,1,31,307,2400
201904,509412,3,01,7391650,0,1,32,713,350000
201807,1790001,1,12,7858946,0,1,31,640,16000
201910,579293,3,12,7525614,0,1,31,640,18000
201809,366162,1,01,3050219,0,1,31,190,6400
202004,214754,1,01,5435862,0,1,31,105,55000
201907,1472505,3,01,8050488,0,1,31,610,110000
202005,1767206,3,24,3737370,0,1,31,690,110000
201810,1736426,1,12,7734145,0,1,31,302,12000
202005,1322115,3,12,2309115,0,1,31,390,52000
202001,624457,1,12,6322229,0,1,31,302,24000
201901,700016,3,12,2520533,0,1,31,690,46000
201808,247649,3,12,6143035,0,1,31,307,29000
201904,620024,1,01,3909459,0,1,31,650,3200
201910,1193489,1,01,878248,0,1,31,650,2400
201911,561491,3,12,2672881,0,1,31,307,30000
201907,214754,1,05,7352975,0,1,31,190,12000
202003,824891,3,12,3813213,0,1,31,640,230000
201905,879694,3,12,5256875,0,1,31,104,29000
201907,382326,1,01,6192489,0,1,31,690,17000
201901,1588275,1,12,9386260,0,1,31,407,2400
201907,1663179,1,12,981552,0,1,31,390,4000
202005,887914,1,12,2281180,0,1,31,690,3200
201906,1248250,1,12,1482482,0,1,31,302,18000
202002,1831438,3,01,25432,0,1,31,610,1200000
201905,1786001,3,01,9020747,0,1,31,117,330000
201902,1588275,1,12,9386260,0,1,31,490,2400
201812,562949,3,01,9179326,0,1,32,713,120000
201907,722682,1,01,2976289,0,1,31,190,16000
201810,296279,1,15,562598,0,1,31,610,30000
202005,1155849,1,01,2486388,0,1,31,190,24000
201904,1362091,1,01,8199264,0,1,31,690,1100
202006,138506,3,12,9578434,0,1,31,390,74000
202005,1786001,3,12,7843233,0,1,31,390,310000
201909,1749120,1,03,5183797,0,1,31,190,590000
201901,1475660,1,01,7103481,0,1,31,105,47000
202004,1562202,3,01,2781837,0,1,31,190,480000
201811,1861868,1,12,2448870,0,1,31,390,11000
201905,1515854,3,12,8925401,0,1,31,390,45000
201904,191188,1,01,1559371,0,1,31,130,40000
201811,214754,1,05,7352975,0,1,31,690,18000
201911,105866,1,12,8174429,0,1,31,650,5200
202001,1957691,3,10,5526086,0,1,31,620,1200000
201912,1103380,1,12,8505111,0,1,31,490,18000
202003,1232803,3,01,1203915,0,1,31,107,1100000
201905,27166,1,01,1178787,0,1,31,690,200000
201906,1277348,1,01,1972877,0,1,31,190,27000
202001,1265468,3,17,9040331,0,1,31,136,30000
201904,139859,3,03,9882915,0,1,31,610,550000
202002,624457,1,16,3996444,0,1,31,136,36000
201808,1800444,1,17,5854010,0,1,31,690,10000
201906,1918550,3,01,3877778,0,1,31,130,27000
201902,1232803,3,17,5505120,0,1,31,610,85000
202001,1434090,1,01,4261216,0,1,31,105,8000
201812,1447738,3,01,10006409,0,1,31,490,2700
201911,1918550,3,12,5959351,0,1,31,690,90000
201907,1031857,1,17,3856272,0,1,31,136,3300
201906,279645,1,03,1895219,0,1,31,690,150000
202004,1291431,1,01,7084434,0,1,31,190,16000
202002,696589,1,12,1181052,0,1,31,302,16000
201809,889652,1,12,2599218,0,1,31,307,12000
202006,1321668,3,12,9602953,0,1,31,640,26000
201905,191188,1,01,1559371,0,1,31,105,40000
201809,1322115,3,12,2309115,0,1,31,640,41000
201809,1136943,1,01,740928,0,1,31,107,140000
202005,565398,1,01,867700,0,1,31,690,7200
201807,1282652,3,12,2256304,0,1,31,690,390000
201902,1350001,1,01,6207552,0,1,31,107,1000000
201904,1943599,1,01,3017732,0,1,31,190,6600
201906,1202472,3,01,840637,0,1,31,690,43000
201911,509412,3,01,7391650,0,1,31,690,1100000
201908,105866,1,12,8174429,0,1,31,690,5200
201810,879694,3,12,5256875,0,1,31,190,29000
201809,548990,1,01,8426296,0,1,31,107,1000000
202003,184337,1,01,5829384,0,1,31,690,90000
201810,1136373,1,01,9183696,0,1,31,130,390000
202006,1770235,1,01,925443,0,1,31,490,1100
202005,1295279,1,01,1471178,0,1,31,610,14000
201808,214728,1,03,6001824,0,1,31,690,740000
201806,247649,3,12,6143035,0,1,31,640,16000
202002,722682,1,01,2976289,0,1,31,130,16000
201806,1265468,3,17,9040331,0,1,31,190,59000
201810,382326,1,01,6192489,0,1,32,713,18000
201911,139859,3,03,9882915,0,1,31,106,550000
202006,1385137,1,03,9356056,0,1,31,690,210000
201911,265655,1,12,7914370,0,1,31,640,1800
201806,1957691,3,10,5526086,0,1,31,231,1200000
202004,1188470,1,01,7692295,0,1,31,107,76000
201811,1311510,3,17,6331202,0,1,31,690,24000
201810,638087,1,17,5712322,0,1,31,190,1200
202003,1786001,3,01,1317267,0,1,31,640,180000
201910,1894443,3,03,1735697,0,1,31,190,13000000
201811,534841,1,12,8917077,0,1,31,330,4500
201907,1558648,1,12,8600690,0,1,31,307,77000
202004,1767206,3,01,7404454,0,1,31,650,43000
201909,557562,1,12,2026534,0,1,31,690,1000
202001,523121,3,01,8273403,0,1,32,600,120000
201907,1918550,3,01,535225,0,1,31,610,90000
202003,1786001,3,01,1317267,0,1,32,500,180000
201810,678955,3,12,7294598,0,1,31,690,32000
201808,483277,1,12,2038328,0,1,31,640,1600
201901,1321668,3,12,6944651,0,1,31,690,1400
201909,688409,1,21,9942691,0,1,31,610,1400
201901,1475660,1,01,7103481,0,1,31,610,47000
202003,1894443,3,01,5120761,0,1,31,690,30000000
201901,1350001,1,01,6207552,0,1,31,105,56000
202005,1232803,3,12,2591726,0,1,31,640,690000
201806,1957691,3,10,5623375,0,1,31,290,480000
201807,523121,3,12,8797719,0,1,31,390,450000
201808,1767206,3,01,7404454,0,1,32,713,1600000
201807,959742,1,01,9447729,0,1,31,690,1000
201809,279645,1,03,1895219,0,1,31,610,160000
201811,1193489,1,01,878248,0,1,31,690,2400
201901,1269321,1,01,3471746,0,1,31,190,240000
202006,1475660,1,03,1835998,0,1,31,610,550000
202004,1515854,3,12,8925401,0,1,31,690,45000
201904,1881764,3,12,9653112,0,1,31,650,10000
201903,294445,1,21,5904905,0,1,31,190,8000
202005,959742,1,01,9447729,0,1,31,690,1000
201812,1472505,3,01,8050488,0,1,31,650,2200
201902,1796281,1,01,4459401,0,1,31,490,1000
201905,279645,1,03,1895219,0,1,31,690,150000
202005,844999,1,12,9061597,0,1,31,390,22000
201908,1248250,1,12,1482482,0,1,31,640,18000
201811,1661704,1,01,5216463,0,1,31,190,16000
202001,1023171,1,16,3681262,0,1,31,690,6300
201911,1128727,1,12,7367912,0,1,31,390,12000
201906,600506,1,12,7586318,0,1,31,307,32000
201908,44874,1,17,2266605,0,1,31,136,25000
201906,844999,1,12,9061597,0,1,31,690,22000
201910,624457,1,16,3996444,0,1,31,190,41000
201807,1800055,1,01,9296307,0,1,31,690,26000
202005,1475660,1,03,1835998,0,1,31,690,1000000
202005,1767206,3,12,9964200,0,1,31,640,1500000
201810,1704115,3,01,8566639,0,1,32,600,220000
201907,1374840,1,01,3694442,0,1,31,409,2400
201807,1957691,3,10,7589682,0,1,31,290,3700000
201811,1118956,1,01,5269877,0,1,31,105,12000
202006,318874,1,01,3134388,0,1,31,610,18000
201812,1903328,1,01,6614750,0,1,31,690,24000
201808,27166,1,12,4119584,0,1,31,330,200000
201806,1767317,3,17,2002442,0,1,31,610,7700
201812,1232803,3,01,1203915,0,1,32,713,120000
201904,1767317,3,01,9876307,0,1,31,650,4400
201903,1786001,3,12,7843233,0,1,31,640,310000
201812,934212,1,21,6632803,0,1,31,690,20000
201912,1918550,3,12,13920,0,1,31,640,90000
202002,1475660,1,03,1835998,0,1,31,610,1000000
201905,1656281,3,12,1579337,0,1,31,640,70000
201909,1611369,1,01,6417654,0,1,31,107,340000
201809,1858172,1,03,3239556,0,1,31,190,12000
201911,722682,1,01,2976289,0,1,31,690,16000
201909,744348,1,01,20021,0,1,31,190,39000
201910,1755463,1,01,9230026,0,1,31,105,160000
201807,1119319,1,12,6416585,0,1,31,390,260000
201910,660017,1,01,9835275,0,1,31,690,26000
201903,1562202,3,01,2781837,0,1,31,490,7200
202005,1800055,1,01,9296307,0,1,31,105,17000
201911,1957691,3,10,9097164,0,1,31,231,800000
201907,1193489,1,12,2348823,0,1,31,690,16000
201904,557562,1,12,2026534,0,1,31,390,1000
202005,1918155,1,12,258163,0,1,31,490,16000
201810,1119319,1,12,6416585,0,1,31,330,260000
201905,357053,1,12,5469227,0,1,31,690,2700
201904,1120205,3,12,8253389,0,1,31,690,1100
202003,1767206,3,12,9964200,0,1,31,690,1500000
201906,105866,1,12,8174429,0,1,31,690,5200
201806,1805263,1,12,3268529,0,1,31,690,61000
202004,1905711,3,12,7056362,0,1,31,390,11000
201905,1202472,3,01,840637,0,1,31,490,11000
201908,1451557,1,01,3615416,0,1,31,190,470000
202003,702594,1,12,1584317,0,1,31,640,7000
201910,1134698,1,12,1772402,0,1,31,690,24000
201806,1537081,1,12,9003596,0,1,31,390,16000
201907,1790001,1,01,1958402,0,1,31,610,5600
201910,1092071,3,01,4694526,0,1,32,717,55000
201904,56514,3,17,3946592,0,1,31,690,4400
201907,1905711,3,01,4107514,0,1,31,409,3300
201807,523121,3,01,8273403,0,1,31,190,1100000
201904,382326,1,01,6192489,0,1,31,690,17000
201810,382326,1,01,6192489,0,1,32,600,18000
201905,1145660,1,01,9013772,0,1,31,130,88000
201909,509412,3,01,7391650,0,1,31,690,1300000
202005,548990,1,01,8426296,0,1,31,190,1000000
201809,509412,3,12,10022764,0,1,31,307,490000
201903,54491,1,03,109646,0,1,31,690,720000
201806,1187674,1,01,8236725,0,1,31,610,260000
201907,1120205,3,12,8253389,0,1,31,640,2200
201808,1361299,1,01,4486200,0,1,31,107,380000
201905,1150998,1,01,2965936,0,1,31,409,1200
201901,1770235,1,01,925443,0,1,31,190,410000
202001,1061397,1,01,9041468,0,1,31,690,72000
201908,1311510,3,01,576958,0,1,31,130,340000
201908,1611369,1,01,6417654,0,1,31,610,340000
201909,279645,1,03,1895219,0,1,31,190,150000
202005,1693150,1,01,1281611,0,1,31,190,14000
201810,569306,1,12,3899673,0,1,31,407,18000
201812,1475660,1,12,6701827,0,1,31,640,47000
202002,678955,3,01,9631226,0,1,31,130,550000
201810,1786001,3,01,1317267,0,1,31,650,2700
201810,1035876,1,01,7597147,0,1,31,130,150000
201910,523121,3,01,8273403,0,1,32,600,120000
202004,879694,3,12,5256875,0,1,31,690,29000
201807,1790001,1,12,7858946,0,1,31,302,16000
201911,1661071,1,12,8345097,0,1,31,390,39000
202001,980300,1,12,3821523,0,1,31,307,170000
201905,357053,1,03,2629852,0,1,31,690,2700
202002,105866,1,12,8174429,0,1,31,407,5200
201903,1767317,3,12,561895,0,1,31,390,240000
202003,562949,3,01,3666458,0,1,31,190,410000
201909,1265468,3,17,9040331,0,1,31,690,37000
201810,53998,1,01,1680502,0,1,31,690,160000
201910,523121,3,12,8769690,0,1,31,390,120000
201901,1425114,3,01,3668272,0,1,31,190,420000
201812,1861868,1,12,2448870,0,1,31,640,11000
201808,523121,3,12,8797719,0,1,31,330,450000
201905,1786001,3,12,1597728,0,1,31,390,1800
201806,1531485,1,01,7516289,0,1,31,610,18000
201907,534841,1,12,8917077,0,1,31,390,4500
201911,1187674,1,01,8236725,0,1,31,190,260000
201812,166559,3,05,2282062,0,1,31,407,3300
201901,1770235,1,01,925443,0,1,31,610,410000
201811,1119319,1,05,8944742,0,1,31,690,1100
201912,1269321,1,01,3471746,0,1,31,610,240000
202004,1082751,3,12,8026497,0,1,31,307,30000
201811,1321668,3,05,7111557,0,1,31,610,7700
201905,660017,1,12,9810204,0,1,31,307,24000
