차주일련번호,차주구분코드,생년,성별,내국인여부,연체정보,최근 3개월 연체 건수,최근 6개월 연체 여부,공공정보 등록 건수,최근 3개월 공공정보 여부,최근 6개월 공공정보 여부,카드개설건수,신용판매한도금액,현금서비스한도금액,신용판매이용금액,현금서비스이용금액,최근3개월 신용판매 이용금액,최근3개월 현금서비스 이용금액,최근6개월 신용판매 이용금액,최근6개월 현금서비스 이용금액,보증금액,대출금액,대출금액_대부업권
1339823 ,1 ,1972 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,90000 ,51000 ,230 ,2600 ,367 ,856 ,510 ,856 ,0 ,2600 ,0 
1434090 ,1 ,1990 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,40000 ,16000 ,1010 ,6600 ,697 ,2833 ,1117 ,2833 ,300 ,6600 ,0 
389958 ,1 ,1960 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1734207 ,1 ,1965 ,2 ,1 ,0 ,0 ,0 ,1 ,3 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
784097 ,1 ,1958 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,18000 ,5400 ,4800 ,0 ,2025 ,0 ,2274 ,0 ,0 ,0 ,0 
1792474 ,1 ,1989 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1521267 ,1 ,1997 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1436628 ,1 ,1990 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1506226 ,1 ,1968 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,26400 ,9900 ,650 ,0 ,569 ,0 ,559 ,0 ,0 ,0 ,0 
1246992 ,1 ,1989 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,2000 ,2000 ,100 ,0 ,50 ,0 ,45 ,0 ,0 ,0 ,0 
47257 ,1 ,1946 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1040681 ,1 ,1975 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
533876 ,1 ,1958 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,76000 ,25600 ,100 ,0 ,8 ,0 ,90 ,0 ,0 ,53000 ,0 
1227243 ,1 ,1964 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,66000 ,23100 ,1100 ,0 ,578 ,0 ,476 ,0 ,0 ,0 ,0 
1379876 ,1 ,1976 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,29400 ,10500 ,1250 ,0 ,410 ,0 ,360 ,0 ,0 ,0 ,0 
707022 ,1 ,1966 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,48000 ,21000 ,250 ,0 ,169 ,367 ,153 ,367 ,0 ,0 ,0 
437637 ,1 ,1963 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1546204 ,1 ,1961 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,120000 ,56000 ,5920 ,0 ,1618 ,0 ,1045 ,0 ,0 ,140000 ,0 
952162 ,1 ,1987 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,20000 ,7600 ,1810 ,0 ,988 ,0 ,931 ,0 ,0 ,16300 ,0 
1899233 ,1 ,1985 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,150000 ,105000 ,5630 ,0 ,648 ,0 ,580 ,0 ,0 ,170000 ,0 
1577730 ,1 ,1948 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,150000 ,0 
196289 ,1 ,1981 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
889652 ,1 ,1978 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,120000 ,48000 ,2940 ,0 ,858 ,0 ,861 ,0 ,0 ,377600 ,0 
1533253 ,1 ,1987 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,15600 ,5800 ,2300 ,0 ,1183 ,0 ,1103 ,0 ,0 ,13000 ,0 
1350871 ,1 ,1954 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,185 ,0 ,0 ,1200 ,0 
195389 ,1 ,1976 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,64000 ,0 
690966 ,1 ,1990 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,120000 ,72000 ,2200 ,0 ,643 ,0 ,687 ,0 ,0 ,0 ,0 
67500 ,1 ,1969 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,92000 ,34000 ,1770 ,0 ,507 ,0 ,640 ,0 ,0 ,104000 ,0 
77348 ,1 ,1946 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,75000 ,7200 ,1770 ,0 ,530 ,0 ,474 ,0 ,0 ,275000 ,0 
1402355 ,1 ,1983 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,90000 ,33000 ,10320 ,0 ,2082 ,0 ,1618 ,0 ,0 ,311000 ,0 
1765005 ,1 ,1994 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,26700 ,6900 ,570 ,0 ,168 ,0 ,357 ,0 ,0 ,0 ,0 
1414559 ,1 ,1991 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
567906 ,1 ,2000 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1951646 ,1 ,1971 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,57000 ,20100 ,520 ,2400 ,479 ,0 ,454 ,256 ,0 ,32900 ,0 
860000 ,1 ,1975 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,11000 ,4400 ,760 ,0 ,3410 ,0 ,3410 ,0 ,0 ,2400 ,0 
1611076 ,1 ,1972 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1849196 ,1 ,1955 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
825680 ,1 ,1960 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,210 ,0 
1036937 ,1 ,1972 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,72000 ,29100 ,650 ,0 ,170 ,0 ,421 ,0 ,0 ,22500 ,0 
77129 ,1 ,1974 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,112000 ,39200 ,2070 ,0 ,492 ,0 ,586 ,0 ,0 ,210000 ,0 
1728516 ,1 ,1962 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4000 ,0 
1327331 ,1 ,1957 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1291807 ,1 ,1987 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,8600 ,3200 ,1000 ,0 ,485 ,0 ,438 ,0 ,0 ,0 ,0 
314032 ,1 ,1968 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,120000 ,60000 ,4770 ,0 ,900 ,0 ,745 ,0 ,80000 ,110000 ,0 
1435073 ,1 ,1956 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,46000 ,14400 ,2010 ,0 ,928 ,0 ,880 ,0 ,0 ,13200 ,0 
1623275 ,1 ,1950 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1600 ,0 
1363546 ,1 ,1978 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,150000 ,80000 ,3830 ,0 ,574 ,0 ,551 ,0 ,0 ,67000 ,0 
164497 ,1 ,1947 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
603492 ,1 ,1966 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,63000 ,22200 ,0 ,0 ,29 ,0 ,38 ,0 ,0 ,0 ,0 
76490 ,1 ,1995 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,9000 ,3400 ,1750 ,0 ,923 ,0 ,953 ,0 ,0 ,31000 ,0 
1894535 ,1 ,1996 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,56000 ,21200 ,1160 ,0 ,397 ,0 ,397 ,0 ,0 ,0 ,0 
1498450 ,1 ,1995 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,9000 ,2600 ,1500 ,0 ,782 ,0 ,782 ,0 ,0 ,6500 ,0 
1256779 ,1 ,1970 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,33000 ,0 
1700474 ,1 ,1949 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,42000 ,16500 ,370 ,0 ,116 ,0 ,149 ,0 ,0 ,0 ,0 
1829959 ,1 ,1986 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,25370 ,0 
1557007 ,1 ,1974 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,60000 ,19200 ,5700 ,0 ,2730 ,0 ,3365 ,0 ,0 ,8300 ,0 
1835007 ,1 ,1950 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,30000 ,11600 ,1400 ,0 ,715 ,0 ,754 ,0 ,0 ,80000 ,0 
1190984 ,1 ,1997 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1358796 ,1 ,1945 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
891867 ,1 ,1987 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,150000 ,80000 ,5700 ,0 ,554 ,0 ,699 ,0 ,0 ,55000 ,0 
1143130 ,1 ,1973 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,90000 ,23100 ,1350 ,0 ,958 ,0 ,741 ,0 ,0 ,0 ,0 
1181455 ,1 ,1985 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1705817 ,1 ,1982 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1140156 ,1 ,1994 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
624457 ,1 ,1982 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,11200 ,3400 ,2550 ,0 ,1533 ,0 ,1599 ,0 ,0 ,0 ,0 
1103915 ,1 ,1984 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,51000 ,16800 ,680 ,0 ,176 ,0 ,151 ,0 ,0 ,0 ,0 
532087 ,1 ,1993 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8600 ,0 
860177 ,1 ,1948 ,2 ,1 ,0 ,0 ,0 ,1 ,3 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1564451 ,1 ,1985 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,28000 ,8600 ,0 ,0 ,75 ,0 ,298 ,0 ,0 ,0 ,0 
1342621 ,1 ,1979 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,20000 ,8200 ,900 ,0 ,552 ,0 ,363 ,0 ,0 ,8900 ,0 
1368861 ,1 ,1948 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,63000 ,0 
871728 ,1 ,1981 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,51000 ,15000 ,970 ,0 ,473 ,0 ,477 ,0 ,0 ,0 ,0 
1073586 ,1 ,1966 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,102000 ,39000 ,850 ,0 ,144 ,0 ,188 ,0 ,0 ,16000 ,0 
714079 ,1 ,1988 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1703584 ,1 ,1946 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,17600 ,6000 ,100 ,0 ,57 ,0 ,45 ,0 ,0 ,0 ,0 
495490 ,1 ,1997 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,17600 ,4000 ,3800 ,0 ,575 ,0 ,389 ,0 ,0 ,91590 ,0 
234580 ,1 ,1986 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1663870 ,1 ,1938 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,8200 ,2200 ,100 ,0 ,33 ,0 ,33 ,0 ,0 ,0 ,0 
667720 ,1 ,1962 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
821153 ,1 ,1975 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,51000 ,20700 ,600 ,0 ,233 ,6 ,294 ,6 ,0 ,1500 ,0 
968240 ,1 ,1957 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,22000 ,0 ,990 ,0 ,542 ,0 ,535 ,0 ,0 ,0 ,0 
1647005 ,1 ,2004 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,120000 ,0 
993202 ,1 ,1936 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,30000 ,7500 ,120 ,0 ,62 ,0 ,76 ,0 ,0 ,0 ,0 
992474 ,1 ,1995 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,22000 ,0 
1943819 ,1 ,1943 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,104000 ,22000 ,2980 ,0 ,749 ,0 ,758 ,0 ,0 ,0 ,0 
854390 ,1 ,1998 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,2400 ,2000 ,220 ,0 ,143 ,0 ,276 ,0 ,0 ,0 ,0 
1605144 ,1 ,1989 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,145000 ,50000 ,140 ,0 ,124 ,0 ,91 ,0 ,0 ,0 ,0 
1061397 ,1 ,1944 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,24600 ,7800 ,380 ,0 ,337 ,0 ,195 ,0 ,0 ,172000 ,0 
104041 ,1 ,1966 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,22000 ,8200 ,980 ,0 ,620 ,0 ,596 ,0 ,0 ,0 ,0 
76126 ,1 ,1944 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
638144 ,1 ,1984 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,20000 ,4600 ,1000 ,0 ,600 ,0 ,725 ,0 ,0 ,0 ,0 
819537 ,1 ,1977 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,150000 ,100000 ,7040 ,0 ,1089 ,0 ,967 ,0 ,0 ,130000 ,0 
1118956 ,1 ,1980 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,120000 ,48000 ,3190 ,440 ,906 ,18 ,1074 ,18 ,0 ,61440 ,0 
1687302 ,1 ,1990 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9800 ,0 
1352648 ,1 ,1977 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,54000 ,19400 ,1690 ,0 ,627 ,0 ,555 ,0 ,0 ,0 ,0 
209441 ,1 ,1971 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,34000 ,12400 ,520 ,0 ,173 ,0 ,120 ,0 ,0 ,5900 ,0 
1582795 ,1 ,1963 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34800 ,0 
1927979 ,1 ,1989 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,7200 ,2600 ,890 ,0 ,457 ,0 ,361 ,0 ,0 ,0 ,0 
1410090 ,1 ,1978 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,723 ,0 ,1602 ,0 ,0 ,210000 ,0 
1562586 ,1 ,1936 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,51500 ,0 
1478399 ,1 ,1971 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,92000 ,36800 ,3040 ,0 ,444 ,0 ,781 ,0 ,0 ,880 ,0 
507943 ,1 ,1972 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,180000 ,50400 ,4140 ,0 ,418 ,0 ,391 ,0 ,0 ,145000 ,0 
913766 ,1 ,1974 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,60000 ,16400 ,1500 ,0 ,817 ,688 ,850 ,688 ,0 ,0 ,0 
1760271 ,1 ,1992 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,36000 ,0 
154569 ,1 ,1950 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,180000 ,108000 ,1650 ,0 ,257 ,0 ,461 ,0 ,0 ,17000 ,0 
759461 ,1 ,1981 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,57000 ,0 
689457 ,1 ,1952 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,40000 ,11600 ,630 ,0 ,252 ,0 ,328 ,0 ,0 ,0 ,0 
1616915 ,1 ,1978 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,6600 ,2000 ,2300 ,260 ,719 ,20 ,822 ,20 ,0 ,260 ,0 
424360 ,1 ,1969 ,1 ,1 ,1 ,3 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
115704 ,1 ,1945 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,44000 ,10600 ,2200 ,0 ,1733 ,0 ,1508 ,0 ,0 ,0 ,0 
1596246 ,1 ,1962 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,56000 ,22000 ,6400 ,0 ,2783 ,0 ,3108 ,0 ,0 ,0 ,0 
1140818 ,1 ,1966 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,46000 ,13200 ,3360 ,0 ,1413 ,0 ,1333 ,0 ,0 ,38000 ,0 
956427 ,1 ,1987 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1293171 ,1 ,1968 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2900 ,0 
207824 ,1 ,1963 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,19800 ,3800 ,100 ,0 ,73 ,0 ,230 ,0 ,0 ,0 ,0 
520646 ,1 ,1952 ,1 ,1 ,0 ,0 ,3 ,1 ,3 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1736426 ,1 ,1988 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,26700 ,10500 ,1690 ,0 ,690 ,0 ,689 ,0 ,0 ,110000 ,0 
875920 ,1 ,1952 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,60000 ,22400 ,990 ,0 ,224 ,0 ,256 ,0 ,0 ,33000 ,0 
1055538 ,1 ,1997 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1704483 ,1 ,1968 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,18300 ,5400 ,570 ,0 ,149 ,0 ,131 ,0 ,0 ,0 ,0 
1686544 ,1 ,1956 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,42000 ,8800 ,1520 ,0 ,545 ,0 ,553 ,0 ,0 ,142000 ,0 
289246 ,1 ,1958 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,60000 ,16800 ,350 ,0 ,233 ,0 ,210 ,0 ,0 ,0 ,0 
99551 ,1 ,1988 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,22000 ,7800 ,100 ,0 ,97 ,0 ,49 ,0 ,0 ,14000 ,0 
26214 ,1 ,1977 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
353743 ,1 ,1944 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,22000 ,8000 ,100 ,0 ,83 ,0 ,75 ,0 ,0 ,0 ,0 
1953674 ,1 ,1972 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,65000 ,23500 ,1860 ,0 ,275 ,0 ,665 ,0 ,0 ,181000 ,0 
1078494 ,1 ,1950 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,5400 ,2000 ,290 ,0 ,198 ,0 ,253 ,0 ,0 ,7000 ,0 
1762424 ,1 ,1938 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1041843 ,1 ,1961 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,52000 ,0 
1257894 ,1 ,1966 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,42000 ,11100 ,710 ,0 ,222 ,0 ,232 ,0 ,0 ,0 ,0 
1170377 ,1 ,1970 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,150000 ,65000 ,3440 ,0 ,524 ,26 ,525 ,26 ,0 ,5800 ,0 
1328669 ,1 ,1969 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,54000 ,0 
1103380 ,1 ,1987 ,1 ,1 ,1 ,12 ,24 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,200 ,0 
1353091 ,1 ,1953 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,48000 ,0 
1055549 ,1 ,2001 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
836097 ,1 ,1985 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,18000 ,6400 ,990 ,0 ,640 ,0 ,616 ,0 ,0 ,80000 ,0 
1525060 ,1 ,1983 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,36000 ,6000 ,410 ,0 ,437 ,0 ,284 ,0 ,0 ,30000 ,0 
794020 ,1 ,1970 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,26000 ,10200 ,2710 ,0 ,1455 ,0 ,1523 ,0 ,0 ,39000 ,0 
1850725 ,1 ,1968 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,270 ,0 
1269321 ,1 ,1954 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,51000 ,13200 ,350 ,0 ,61 ,0 ,164 ,0 ,0 ,0 ,0 
1164761 ,1 ,1959 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,36000 ,10200 ,760 ,0 ,380 ,0 ,380 ,0 ,0 ,0 ,0 
1235249 ,1 ,1990 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,64000 ,0 
1188954 ,1 ,1990 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
