차주일련번호,차주구분코드,생년,성별,내국인여부,연체정보,최근 3개월 연체 여부,최근 6개월 연체 여부,공공정보,최근 3개월 공공정보 여부,최근 6개월 공공정보 여부,카드개설건수,신용판매한도금액,현금서비스한도금액,신용판매이용금액,현금서비스이용금액,최근3개월 신용판매 이용금액,최근3개월 현금서비스 이용금액,최근6개월 신용판매 이용금액,최근6개월 현금서비스 이용금액,보증금액,대출금액,대출금액_대부업권
207327,1,2000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1213960,1,1940,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424660,1,1996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053687,1,1956,1,1,0,0,0,0,0,0,2,424800,6600,3700,0,0,0,9500,0,0,0,0
1458683,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914628,1,1994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329344,1,1985,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370677,1,1971,2,1,0,0,0,0,0,0,3,2071000,21900,1300,0,1047,0,27428.57143,0,0,0,0
55033,1,1971,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
512288,1,1976,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551391,1,1990,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
214459,1,2005,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136250,1,1994,1,1,0,0,0,0,0,0,3,656800,22500,2100,0,2833,0,16000,0,0,0,0
1513149,1,1941,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774872,1,1965,1,1,0,0,0,0,0,0,2,449800,6800,1200,0,860,133.3333333,9300,266.6666667,0,0,0
476973,1,1962,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
435025,1,1942,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1675277,1,1982,2,1,0,0,0,0,0,0,1,134400,0,0,0,0,0,2800,0,0,0,0
1467817,1,1939,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680605,1,1943,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535255,1,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358419,1,1938,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144354,1,2004,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293769,1,1952,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994009,1,1951,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880338,1,1954,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227220,1,1943,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1597023,1,1945,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448853,1,1959,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111261,1,1976,1,1,0,0,0,0,0,0,1,86400,0,0,0,0,0,4800,0,430000,0,0
1003105,1,1951,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1802854,1,1935,2,1,0,0,0,0,0,0,2,883000,3400,0,0,193,0,23000,0,0,0,0
472461,1,1978,1,1,0,0,0,0,0,0,1,124000,0,0,0,0,0,13000,0,0,0,0
151760,1,1976,1,1,0,0,0,0,0,0,2,1326000,26000,5230,0,3883,0,30000,0,0,0,0
330077,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840299,1,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310401,1,1994,2,1,0,0,0,0,0,0,3,894300,9900,3010,0,1403,0,9465.217391,0,0,0,0
576485,1,1975,1,1,0,0,0,0,0,0,3,1495000,22800,6530,0,5100,0,23000,0,0,0,0
1192206,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269657,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671499,1,2004,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392086,1,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865900,1,1986,2,1,0,0,0,0,0,0,1,734200,0,0,0,0,0,7933.333333,0,1000000,0,0
1126824,1,1966,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408647,1,1951,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605957,1,1993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322773,1,1996,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2100
219818,1,1950,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87151,1,1989,1,1,0,0,0,0,0,0,2,411600,7200,100,0,217,0,9800,0,0,0,0
119249,1,1990,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1739400,1,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417247,1,1943,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1696196,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441840,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527586,1,2003,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1048574,1,1995,1,1,0,0,0,0,0,0,2,32400,4200,2690,0,360,0,5400,0,0,0,0
1497558,1,1991,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358631,1,1990,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1401709,1,1935,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415455,1,1953,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1195090,1,1995,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479950,1,2003,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049521,1,1958,2,1,0,0,0,0,0,0,3,692400,8400,470,0,587,0,8800,0,0,0,0
186763,1,1965,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1704115,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440000,0
1945095,1,1960,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119367,1,1956,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116482,1,2005,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245975,1,1993,2,1,0,0,0,0,0,0,4,215500,21200,620,0,470,0,5521.73913,0,0,0,0
994039,1,1954,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1617195,1,1987,2,1,0,0,0,0,0,0,2,45600,5000,640,0,503,0,7600,0,0,0,0
1553727,1,1967,2,1,0,0,0,0,0,0,2,536000,5400,1600,0,593,0,14150,0,0,0,0
1430052,1,1993,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1461032,1,1939,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
125523,1,2009,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053150,1,1976,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650228,1,1997,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499539,1,1969,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1034553,1,1944,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112856,1,1963,2,1,0,0,0,0,0,0,4,3122000,48000,780,0,960,0,28888.88889,0,0,0,0
1603757,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560800,0
1419657,1,1970,1,1,0,0,0,0,0,0,4,656000,12800,1050,0,913,0,8954.545455,0,0,0,0
722682,1,2000,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,150400,0
1622944,1,1987,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864324,1,1996,2,1,0,0,0,0,0,0,1,23400,0,0,0,0,0,0,0,0,0,0
730858,1,1986,2,1,0,0,0,0,0,0,2,824000,11800,1530,0,1900,0,17000,0,0,0,0
404883,1,1958,1,1,0,0,0,0,0,0,1,214200,0,0,0,0,0,0,0,0,0,0
1867566,1,1998,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1093252,1,1946,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1466752,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418352,1,1969,1,1,0,0,0,0,0,0,4,1563300,22400,2350,0,1983,0,16000,0,0,0,0
189323,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700283,1,1975,2,1,0,0,0,0,0,0,5,3075000,60000,200,0,133,0,30000,0,0,0,0
852348,1,1969,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1953781,1,1996,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863732,1,1977,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382537,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503814,1,1995,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509079,1,1986,1,1,0,0,0,0,0,0,2,569700,11400,3900,0,1633,0,14000,0,0,0,0
1333623,1,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207823,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339823,1,1972,1,1,0,0,0,0,0,0,3,2700000,51000,860,2600,1100,855.5555556,30000,2566.666667,0,0,0
1041011,1,1982,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434090,1,1990,1,1,0,0,0,0,0,0,3,324000,16000,880,4400,1393,2900,20285.71429,5583.333333,41600,68800,0
389958,1,1960,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1734207,1,1965,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
784097,1,1958,1,1,0,0,0,0,0,0,2,108000,5400,2520,0,4050,0,9000,0,0,0,0
1792474,1,1989,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1521267,1,1997,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1658001,1,2009,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436628,1,1990,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1295394,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0
1506226,1,1968,1,1,0,0,0,0,0,0,3,660000,9900,1220,0,1707,0,8800,0,0,0,0
265665,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246992,1,1989,1,1,0,0,0,0,0,0,2,250400,2000,100,0,100,0,2835.294118,0,0,0,0
47257,1,1946,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1040681,1,1975,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
458573,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068552,1,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533876,1,1958,2,1,0,0,0,0,0,0,4,1501000,25600,280,0,33,0,19000,0,0,0,0
1227243,1,1964,1,1,0,0,0,0,0,0,4,1650000,23100,2150,0,1733,0,22000,0,0,3400000,0
1379876,1,1976,1,1,0,0,0,0,0,0,3,686000,10500,930,0,1230,0,9800,0,0,0,0
707022,1,1966,1,1,0,0,0,0,0,0,3,1167000,21000,200,0,507,0,16000,1100,0,0,0
437637,1,1963,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
438922,1,1951,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092202,1,1978,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546204,1,1961,2,1,0,0,0,0,0,0,4,3000000,56000,5740,0,6470,0,30000,0,0,0,0
952162,1,1987,2,1,0,0,0,0,0,0,2,433800,7600,1460,0,1977,0,9714.285714,0,0,0,0
1899233,1,1985,1,1,0,0,0,0,0,0,5,4140000,105000,3200,0,3670,0,30000,0,0,0,0
1416521,1,1991,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394498,1,1996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577730,1,1948,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115,1,1948,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758137,1,1991,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937595,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321299,1,1942,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196289,1,1981,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6134,1,1959,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151330,1,1980,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889652,1,1978,2,1,0,0,0,0,0,0,4,3000000,48000,2150,0,3433,0,30000,0,0,0,0
762582,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533253,1,1987,1,1,0,0,0,0,0,0,2,370600,5800,2100,0,2367,0,7800,0,0,0,0
1350871,1,1954,1,1,0,0,0,0,0,0,1,303900,0,0,0,0,0,4800,0,0,0,0
195389,1,1976,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
690966,1,1990,2,1,0,0,0,0,0,0,4,3000000,76000,2880,0,2573,0,30000,0,0,0,0
495793,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641394,1,2008,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67500,1,1969,2,1,0,0,0,0,0,0,4,2148000,27600,2020,0,2027,0,22428.57143,0,0,0,0
77348,1,1946,1,1,0,0,0,0,0,0,4,1475000,7200,1500,0,1590,0,25000,0,0,165000,0
1463813,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402355,1,1983,2,1,0,0,0,0,0,0,3,1579600,33000,2900,0,6247,0,30000,0,0,0,0
1765005,1,1994,2,1,0,0,0,0,0,0,3,575100,6900,760,0,503,0,8742.857143,0,0,0,0
421279,1,1964,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414559,1,1991,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
803668,1,2007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567906,1,2000,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
601627,1,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951646,1,1971,1,1,0,0,0,0,0,0,3,1308000,21600,1630,0,1437,266.6666667,19000,400,0,0,0
860000,1,1975,1,1,0,0,0,0,0,0,2,44000,4400,820,0,6820,0,5500,0,0,0,0
1343413,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327263,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47278,1,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611076,1,1972,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
204506,1,1983,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849196,1,1955,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
825680,1,1960,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1036937,1,1972,1,1,0,0,0,0,0,0,3,1800000,29100,590,0,510,0,24000,0,0,0,0
1470397,1,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77129,1,1974,2,1,0,0,0,0,0,0,4,3224000,39200,2420,0,1967,0,28000,0,0,0,0
719399,1,2003,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188634,1,1980,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728516,1,1962,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1327331,1,1957,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
397882,1,2007,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900553,1,1994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722324,1,1969,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291807,1,1987,1,1,0,0,0,0,0,0,2,81700,3200,1200,0,970,0,4300,0,0,0,0
314032,1,1968,2,1,0,0,0,0,0,0,4,3000000,60000,810,0,3600,0,30000,0,2450000,0,0
1518508,1,1958,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251820,1,2003,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435073,1,1956,1,1,0,0,0,0,0,0,2,1180000,14400,1400,0,1857,0,23000,0,900,0,0
1623275,1,1950,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373644,1,1992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109209,1,2007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363546,1,1978,1,1,0,0,0,0,0,0,5,3570000,80000,3310,0,2870,0,30000,0,0,0,0
164497,1,1947,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1697520,1,1967,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049059,1,2006,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603492,1,1966,2,1,0,0,0,0,0,0,3,586000,22200,830,0,67,0,14125,0,0,0,0
833392,1,1995,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945090,1,1955,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76490,1,1995,1,1,0,0,0,0,0,0,3,82400,3400,2320,0,1847,0,4385.714286,0,0,0,0
627475,1,1999,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894535,1,1996,2,1,0,0,0,0,0,0,4,161500,21200,1750,0,1190,0,12423.07692,0,0,0,0
1498450,1,1995,1,1,0,0,0,0,0,0,1,21600,0,0,0,1563,0,3600,0,0,0,0
1256779,1,1970,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605612,1,1947,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700474,1,1949,2,1,0,0,0,0,0,0,3,966000,16500,370,0,347,0,14000,0,0,0,0
756934,1,1943,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658302,1,1947,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829959,1,1986,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1557007,1,1974,2,1,0,0,0,0,0,0,2,1500000,19200,7230,0,5460,0,30000,0,0,0,0
1698466,1,2002,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835007,1,1950,2,1,0,0,0,0,0,0,2,718000,11600,1500,0,1430,0,15000,0,0,0,0
1885094,1,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789857,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190984,1,1997,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1358796,1,1945,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
891867,1,1987,1,1,0,0,0,0,0,0,5,3720000,80000,1830,0,2770,0,30000,0,0,0,0
1143130,1,1973,2,1,0,0,0,0,0,0,3,1551000,23100,2070,0,2873,0,30000,0,0,0,0
1181455,1,1985,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1705817,1,1982,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1140156,1,1994,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
624457,1,1982,2,1,0,0,0,0,0,0,3,80800,3400,2180,0,3067,0,4885.714286,0,0,216000,0
357053,1,1941,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14400,0
866483,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103915,1,1984,2,1,0,0,0,0,0,0,3,1275000,16800,680,0,527,0,17000,0,0,0,0
532087,1,1993,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
621689,1,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538333,1,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860177,1,1948,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
196429,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041200,0
1564451,1,1985,1,1,0,0,0,0,0,0,2,203200,8600,450,0,150,0,12471.42857,0,0,0,0
1014554,1,2007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342621,1,1979,1,1,0,0,0,0,0,0,2,500000,8200,280,0,1103,0,10000,0,0,0,0
1584921,1,1989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339983,1,1992,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394884,1,1954,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368861,1,1948,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
871728,1,1981,2,1,0,0,0,0,0,0,3,1329000,15000,850,0,1420,0,17000,0,0,0,0
1619220,1,1944,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148987,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123264,1,1952,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754688,1,1996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678809,1,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073586,1,1966,1,1,0,0,0,0,0,0,6,1972000,39000,980,0,863,0,16756.09756,0,0,0,0
714079,1,1988,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1703584,1,1946,2,1,0,0,0,0,0,0,2,316800,6000,100,0,113,0,8800,0,0,0,0
495490,1,1997,1,1,0,0,0,0,0,0,4,428300,4000,1870,0,2300,0,4171.428571,0,0,0,0
234580,1,1986,1,1,0,0,0,0,0,0,1,179200,0,0,0,0,0,0,0,0,0,0
1663870,1,1938,1,1,0,0,0,0,0,0,2,205000,2200,100,0,67,0,4100,0,0,0,0
667720,1,1962,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
821153,1,1975,2,1,0,0,0,0,0,0,3,1157200,23100,1400,160,700,17.77777778,17285.71429,26.66666667,0,0,0
529015,1,2006,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968240,1,1957,1,1,0,0,0,0,0,0,2,576000,0,1400,0,1083,0,11000,0,0,0,0
1647005,1,2004,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,243000,0
369075,1,1970,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993202,1,1936,2,1,0,0,0,0,0,0,3,750000,7500,120,0,187,0,10000,0,0,0,0
992474,1,1995,2,1,0,0,0,0,0,0,1,102400,0,0,0,0,0,0,0,0,0,0
650059,1,1947,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487764,1,1988,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347410,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943819,1,1943,1,1,0,0,0,0,0,0,4,2600000,33600,2390,0,2997,0,26000,0,170000,0,0
854390,1,1998,1,1,0,0,0,0,0,0,2,21600,2000,500,0,287,0,1200,0,0,0,0
733060,1,2003,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956130,1,1961,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605144,1,1989,1,1,0,0,0,0,0,0,5,2878000,50000,3300,0,580,0,23058.82353,0,0,0,0
24856,1,1939,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139039,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061397,1,1944,1,1,0,0,0,0,0,0,3,1509600,7800,390,0,1010,0,8500,0,0,360000,0
104041,1,1966,2,1,0,0,0,0,0,0,2,550000,8200,1680,0,1240,0,11000,0,0,0,0
229397,1,1959,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119901,1,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76126,1,1944,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
638144,1,1984,1,1,0,0,0,0,0,0,2,280000,4600,1500,0,1200,0,10000,0,0,0,0
597575,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281894,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819537,1,1977,1,1,0,0,0,0,0,0,5,4050000,100000,3800,0,5447,0,30000,0,0,0,0
1118956,1,1980,1,1,0,0,0,0,0,0,4,2408000,48000,3850,0,3623,36.66666667,30000,73.33333333,0,297000,0
1687302,1,1990,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352648,1,1977,1,1,0,0,0,0,0,0,2,1350000,19400,1060,0,1253,0,27000,0,0,0,0
209441,1,1971,2,1,0,0,0,0,0,0,2,850000,12400,490,0,347,0,17000,0,0,0,0
1316438,1,1944,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
