YM,JOIN_SN,JOIN_SN_TYP,SCTR_CD,COM_SN,IS_ME,LN_CD_1,LN_CD_2,LN_CD_3,LN_DT,LN_AMT,RATE_YN,RPY_CD,EXP_DT,RATE,RPY_AMT
201905,280824,1,24,7819121,0,0031,100,000,201604,5400,0,00,000000,0,0
201906,660017,1,24,8147838,0,0031,100,000,201902,3600,1,01,202202,24000,0
201910,1745651,1,24,4086541,0,0031,100,000,201904,8200,1,01,202404,24000,0
201809,1871900,1,24,6034582,0,0031,100,000,201106,3400,0,00,000000,0,0
202005,1286761,1,24,631802,0,0031,100,000,201611,2300,1,04,202111,24000,0
202003,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
201810,1606164,1,24,8520866,0,0031,100,000,201711,3500,0,00,000000,0,0
201901,334088,1,24,9695902,0,0031,100,000,201506,2000,0,00,000000,0,0
202001,554793,1,24,1166480,0,0031,100,000,201508,3900,1,01,202008,24000,0
202001,1133879,1,24,2079299,0,0031,100,000,201510,8800,0,00,000000,0,0
201911,322773,1,24,9961852,0,0031,100,000,201704,2100,1,01,202204,24000,0
201807,323135,1,24,1360578,0,0031,100,000,201709,2200,0,00,000000,0,0
201903,280824,1,24,7819121,0,0031,100,000,201805,1800,0,00,000000,0,0
201903,1524873,1,24,7384137,0,0031,100,000,201706,3600,0,00,000000,0,0
201806,334088,1,24,7303469,0,0031,100,000,201506,2000,0,00,000000,0,0
201812,1286761,1,24,5269766,0,0031,100,000,201812,1400,0,00,000000,0,0
201902,1133879,1,24,244086,0,0031,100,000,201511,980,0,00,000000,0,0
202006,1787172,1,24,9852765,0,0031,100,000,202006,4400,1,04,202106,24000,0
201903,269626,1,24,7959718,0,0031,100,000,201711,2400,0,00,000000,0,0
201911,504767,1,24,379875,0,0031,100,000,201704,3900,0,00,000000,0,0
202001,791536,1,24,1413607,0,0031,100,000,201812,1700,1,04,202012,24000,0
201806,959742,1,24,3005532,0,0031,100,000,201705,1700,0,00,000000,0,0
201910,1905659,1,24,2301028,0,0031,100,000,201704,3200,0,00,000000,0,0
201808,269626,1,24,9486264,0,0031,100,000,201611,11000,0,00,000000,0,0
201905,1524873,1,24,7384137,0,0031,100,000,201706,3600,0,00,000000,0,0
201911,1564265,1,24,585185,0,0031,100,000,201806,630,1,01,202006,24000,0
201909,1832382,1,24,3976526,0,0031,100,000,201001,430,0,00,000000,0,0
202006,269626,1,24,9334468,0,0031,100,000,201704,3600,1,01,202204,28000,0
201902,554793,1,24,1166480,0,0031,100,000,201508,3900,0,00,000000,0,0
202001,1660610,1,24,6179068,0,0031,100,000,201911,1100,1,01,202411,24000,0
201901,1659916,1,24,3304284,0,0031,100,000,201808,3600,0,00,000000,0,0
201909,959742,1,24,2942287,0,0031,100,000,201705,1700,0,00,000000,0,0
201808,1286761,1,24,631802,0,0031,100,000,201611,3100,0,00,000000,0,0
201903,1881526,1,24,6557059,0,0031,100,000,201711,2700,0,00,000000,0,0
202003,1262254,1,24,8372514,0,0031,100,000,201910,3600,1,04,202106,24000,0
201903,959742,1,24,6362821,0,0031,100,000,201704,1800,0,00,000000,0,0
201910,624179,1,24,5453698,0,0031,100,000,201411,2600,0,00,000000,0,0
202001,959742,1,24,6362821,0,0031,100,000,201704,1800,0,00,000000,0,0
201907,269626,1,24,7959718,0,0031,100,000,201711,1800,1,04,202002,28000,0
201910,1262254,1,24,8372514,0,0031,100,000,201910,4500,1,04,202106,24000,0
201908,334088,1,24,9695902,0,0031,100,000,201506,2000,1,01,202006,30000,0
201912,504767,1,24,4711123,0,0031,100,000,201704,2600,0,00,000000,0,0
201910,311430,1,24,3036472,0,0031,100,000,201908,2700,1,01,202207,24000,0
201901,1286761,1,24,8420062,0,0031,100,000,201808,3200,0,00,000000,0,0
201807,269626,1,24,9334468,0,0031,100,000,201704,3600,0,00,000000,0,0
201812,624179,1,24,5453698,0,0031,100,000,201411,2600,0,00,000000,0,0
201901,1745651,1,24,7193571,0,0031,100,000,201804,18000,0,00,000000,0,0
202002,433575,1,24,5561252,0,0031,100,000,201701,20000,0,00,000000,0,0
201904,1581724,1,24,3302257,0,0031,100,000,201305,5700,0,00,000000,0,0
201901,1137569,1,24,7212253,0,0031,100,000,201711,3500,0,00,000000,0,0
201901,1761685,1,24,9791443,0,0031,100,000,201506,3600,0,00,000000,0,0
201904,1761685,1,24,9791443,0,0031,100,000,201506,3600,1,01,202006,30000,0
201806,1008217,1,24,937891,0,0031,100,000,201302,2000,0,00,000000,0,0
202005,504767,1,24,379875,0,0031,100,000,201704,3900,0,00,000000,0,0
202002,1581724,1,24,3302257,0,0031,100,000,201305,5700,0,00,000000,0,0
201808,1008217,1,24,937891,0,0031,100,000,201302,2000,0,00,000000,0,0
202004,1745651,1,24,7193571,0,0031,100,000,201804,18000,1,01,202104,24000,0
201901,1430052,1,24,2309165,0,0031,100,000,201606,3900,0,00,000000,0,0
201909,1008217,1,24,6135237,0,0031,100,000,201606,780,0,00,000000,0,0
201806,504767,1,24,4711123,0,0031,100,000,201704,2600,0,00,000000,0,0
202004,1761685,1,24,9491145,0,0031,100,000,201506,1600,1,04,202106,24000,0
201905,353990,1,24,1201246,0,0031,100,000,201110,4000,0,00,000000,0,0
202002,554793,1,24,1166480,0,0031,100,000,201508,3900,1,01,202008,24000,0
201901,504767,1,24,4711123,0,0031,100,000,201704,2600,0,00,000000,0,0
201807,504767,1,24,379875,0,0031,100,000,201704,3900,0,00,000000,0,0
201908,686407,1,24,7605722,0,0031,100,000,201311,6600,0,00,000000,0,0
201908,1133879,1,24,244086,0,0031,100,000,201511,980,0,00,000000,0,0
201809,624179,1,24,5453698,0,0031,100,000,201411,2600,0,00,000000,0,0
201808,1905659,1,24,2301028,0,0031,100,000,201704,3200,0,00,000000,0,0
201903,1905659,1,24,2301028,0,0031,100,000,201704,3200,0,00,000000,0,0
201810,1564265,1,24,585185,0,0031,100,000,201806,630,0,00,000000,0,0
201907,1885781,1,24,7387616,0,0031,100,000,201808,14000,1,04,202303,24000,0
201906,1068489,1,24,1607732,0,0031,100,000,201703,1500,1,01,202203,28000,0
201906,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
202005,1745651,1,24,4086541,0,0031,100,000,201904,7600,1,01,202404,24000,0
201901,959742,1,24,2942287,0,0031,100,000,201705,1700,0,00,000000,0,0
201906,334088,1,24,2383888,0,0031,100,000,201506,2100,1,01,202006,30000,0
201907,353990,1,24,1201246,0,0031,100,000,201110,4000,0,00,000000,0,0
201904,1623275,1,24,1772731,0,0031,100,000,201309,7600,0,00,000000,0,0
201911,791536,1,24,1413607,0,0031,100,000,201812,2000,1,04,202012,24000,0
202002,504767,1,24,4711123,0,0031,100,000,201704,2600,0,00,000000,0,0
201905,1564265,1,24,585185,0,0031,100,000,201806,630,1,01,201906,24000,0
201904,1286761,1,24,8420062,0,0031,100,000,201808,3000,1,04,202108,24000,0
201806,959742,1,24,5470683,0,0031,100,000,201707,2700,0,00,000000,0,0
202004,720252,1,24,3180725,0,0031,100,000,201603,4200,0,00,000000,0,0
202003,379568,1,24,109669,0,0031,100,000,201810,3500,0,00,000000,0,0
202006,702594,1,24,8907969,0,0031,100,000,201802,2800,1,01,202502,24000,0
201904,1300052,1,24,65011,0,0031,100,000,201611,3600,0,00,000000,0,0
202006,1745651,1,24,4086541,0,0031,100,000,201904,7500,1,01,202404,24000,0
201907,624179,1,24,5453698,0,0031,100,000,201411,2600,0,00,000000,0,0
201910,9212,1,24,4592515,0,0031,100,000,201910,2100,1,04,202101,24000,0
201902,1581724,1,24,3302257,0,0031,100,000,201305,5700,0,00,000000,0,0
202005,280824,1,24,1016150,0,0031,100,000,201604,4200,0,00,000000,0,0
201811,1650210,1,24,6749565,0,0031,100,000,201112,2500,0,00,000000,0,0
201910,1300052,1,24,4439531,0,0031,100,000,201603,9100,0,00,000000,0,0
201904,353990,1,24,1201246,0,0031,100,000,201110,4000,0,00,000000,0,0
201901,1905659,1,24,2301028,0,0031,100,000,201704,3200,0,00,000000,0,0
202005,335896,1,24,1408749,0,0031,100,000,201602,3300,1,01,202102,24000,0
201912,334088,1,24,9695902,0,0031,100,000,201506,2000,1,01,202006,30000,0
201905,720252,1,24,4999296,0,0031,100,000,201605,1400,0,00,000000,0,0
201901,702594,1,24,8907969,0,0031,100,000,201802,2800,0,00,000000,0,0
202003,1133879,1,24,2079299,0,0031,100,000,201510,8800,0,00,000000,0,0
201811,1137569,1,24,7212253,0,0031,100,000,201711,3500,0,00,000000,0,0
201903,53824,1,24,8132755,0,0031,100,000,201708,5200,0,00,000000,0,0
201904,1832382,1,24,3976526,0,0031,100,000,201001,430,0,00,000000,0,0
202002,660017,1,24,8147838,0,0031,100,000,201902,3200,1,01,202202,24000,0
201811,702594,1,24,90681,0,0031,100,000,201704,2100,0,00,000000,0,0
201902,269626,1,24,7959718,0,0031,100,000,201711,2400,0,00,000000,0,0
201911,702594,1,24,8907969,0,0031,100,000,201802,2800,0,00,000000,0,0
201903,396184,1,24,7924814,0,0031,100,000,201709,14000,0,00,000000,0,0
201909,660017,1,24,8147838,0,0031,100,000,201902,3600,1,01,202202,24000,0
201911,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
201807,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
201903,1445086,1,24,2037199,0,0031,100,000,201803,9000,0,00,000000,0,0
201905,1650210,1,24,6749565,0,0031,100,000,201112,2500,0,00,000000,0,0
201912,1133879,1,24,2079299,0,0031,100,000,201510,8800,0,00,000000,0,0
202006,1133879,1,24,2079299,0,0031,100,000,201510,8800,0,00,000000,0,0
201903,334088,1,24,2383888,0,0031,100,000,201506,2100,0,00,000000,0,0
201910,1885781,1,24,7387616,0,0031,100,000,201808,13000,1,04,202303,24000,0
201811,624179,1,24,5453698,0,0031,100,000,201411,2600,0,00,000000,0,0
201907,280824,1,24,7819121,0,0031,100,000,201805,1800,0,00,000000,0,0
202002,1761685,1,24,9491145,0,0031,100,000,201506,1800,1,04,202106,24000,0
201904,791536,1,24,1413607,0,0031,100,000,201812,3300,1,04,202012,24000,0
202003,1650210,1,24,6749565,0,0031,100,000,201112,2500,0,00,000000,0,0
201904,660017,1,24,8147838,0,0031,100,000,201902,3600,0,00,000000,0,0
201901,323135,1,24,1360578,0,0031,100,000,201709,2200,0,00,000000,0,0
202006,1286761,1,24,5269766,0,0031,100,000,202005,3500,1,04,202305,24000,0
201909,334088,1,24,9695902,0,0031,100,000,201506,2000,1,01,202006,30000,0
202001,335896,1,24,1408749,0,0031,100,000,201602,3300,1,01,202102,24000,0
202004,396184,1,24,6832621,0,0031,100,000,201708,380,1,01,202112,28000,0
201810,323135,1,24,1360578,0,0031,100,000,201709,2200,0,00,000000,0,0
202006,866657,1,24,9762551,0,0031,100,000,201911,4200,1,04,202009,21000,0
202005,702594,1,24,90681,0,0031,100,000,202004,1900,1,01,202204,24000,0
201903,1300052,1,24,65011,0,0031,100,000,201611,3600,0,00,000000,0,0
202004,269626,1,24,7959718,0,0031,100,000,201711,240,1,04,000000,28000,0
201903,335896,1,24,1408749,0,0031,100,000,201602,3300,0,00,000000,0,0
201906,9212,1,24,4592515,0,0031,100,000,201607,1700,1,01,202107,28000,0
201810,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
201810,1286761,1,24,631802,0,0031,100,000,201611,3100,0,00,000000,0,0
201907,1008217,1,24,6135237,0,0031,100,000,201606,780,0,00,000000,0,0
201809,504767,1,24,4711123,0,0031,100,000,201704,2600,0,00,000000,0,0
201904,504767,1,24,4711123,0,0031,100,000,201704,2600,0,00,000000,0,0
201908,1745651,1,24,4086541,0,0031,100,000,201904,8300,1,01,202404,24000,0
201908,660017,1,24,8147838,0,0031,100,000,201902,3600,1,01,202202,24000,0
201906,443249,1,24,4321277,0,0031,100,000,201709,450,1,04,201912,28000,0
201811,53824,1,24,8132755,0,0031,100,000,201708,5200,0,00,000000,0,0
201909,1133879,1,24,244086,0,0031,100,000,201511,980,0,00,000000,0,0
202002,959742,1,24,5470683,0,0031,100,000,201707,1600,0,00,000000,0,0
201902,702594,1,24,8907969,0,0031,100,000,201802,2800,0,00,000000,0,0
201907,504767,1,24,379875,0,0031,100,000,201704,3900,0,00,000000,0,0
201809,9212,1,24,4592515,0,0031,100,000,201607,1700,0,00,000000,0,0
202002,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
201806,1623275,1,24,1772731,0,0031,100,000,201309,7600,0,00,000000,0,0
201907,702594,1,24,6796976,0,0031,100,000,201707,100,1,04,000000,28000,0
201904,1761685,1,24,9491145,0,0031,100,000,201506,2700,1,04,202106,24000,0
202004,660017,1,24,8147838,0,0031,100,000,201902,3000,1,01,202202,24000,0
201906,702594,1,24,6796976,0,0031,100,000,201707,170,1,04,000000,28000,0
202002,269626,1,24,9334468,0,0031,100,000,201704,3600,1,01,202204,28000,0
202003,1885781,1,24,7387616,0,0031,100,000,201808,12000,1,04,202303,24000,0
201808,791536,1,24,1413607,0,0031,100,000,201804,3500,0,00,000000,0,0
201904,1133879,1,24,244086,0,0031,100,000,201511,980,0,00,000000,0,0
201901,443249,1,24,4321277,0,0031,100,000,201709,770,0,00,000000,0,0
201904,1008217,1,24,6135237,0,0031,100,000,201606,780,0,00,000000,0,0
201911,959742,1,24,6362821,0,0031,100,000,201704,1800,0,00,000000,0,0
202006,1660610,1,24,9827673,0,0031,100,000,201911,1100,1,01,202411,24000,0
201904,1745651,1,24,7193571,0,0031,100,000,201804,18000,1,01,202104,24000,0
201906,702594,1,24,90681,0,0031,100,000,201704,2100,1,01,202004,28000,0
201911,1524873,1,24,7384137,0,0031,100,000,201706,3600,1,01,202106,24000,0
201810,1832382,1,24,3976526,0,0031,100,000,201001,430,0,00,000000,0,0
201908,624179,1,24,5453698,0,0031,100,000,201411,2600,0,00,000000,0,0
201806,1524873,1,24,7384137,0,0031,100,000,201706,3600,0,00,000000,0,0
201906,269626,1,24,9334468,0,0031,100,000,201704,3600,1,01,202204,28000,0
201910,959742,1,24,5470683,0,0031,100,000,201707,1700,0,00,000000,0,0
201904,323135,1,24,1360578,0,0031,100,000,201709,2200,1,01,201909,24000,0
201807,702594,1,24,8907969,0,0031,100,000,201802,2800,0,00,000000,0,0
201907,56488,1,24,5213150,0,0031,100,000,201305,9200,0,00,000000,0,0
201812,334088,1,24,9695902,0,0031,100,000,201506,2000,0,00,000000,0,0
201909,56488,1,24,5213150,0,0031,100,000,201305,9200,0,00,000000,0,0
201901,1286761,1,24,5269766,0,0031,100,000,201812,1400,0,00,000000,0,0
201810,504767,1,24,4711123,0,0031,100,000,201704,2600,0,00,000000,0,0
201807,1581724,1,24,3302257,0,0031,100,000,201305,5700,0,00,000000,0,0
201908,1300052,1,24,65011,0,0031,100,000,201611,3600,1,01,202111,28000,0
201906,504767,1,24,379875,0,0031,100,000,201704,3900,0,00,000000,0,0
201910,1384750,1,24,2106296,0,0031,100,000,201510,3600,1,01,202010,30000,0
201904,959742,1,24,5470683,0,0031,100,000,201707,2100,0,00,000000,0,0
201812,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
201807,848677,1,24,9856690,0,0031,590,000,201604,2700,0,00,000000,0,0
201806,1606164,1,24,8520866,0,0031,100,000,201711,3500,0,00,000000,0,0
201808,1921096,1,24,5372220,0,0031,100,000,201510,6000,0,00,000000,0,0
202003,660017,1,24,8147838,0,0031,100,000,201902,3100,1,01,202202,24000,0
202003,473853,1,24,6337110,0,0031,100,000,201001,1600,0,00,000000,0,0
201904,761053,1,24,8352905,0,0031,100,000,201708,6600,0,00,000000,0,0
201911,1384750,1,24,2106296,0,0031,100,000,201510,3600,1,01,202010,30000,0
201910,1581724,1,24,3302257,0,0031,100,000,201305,5700,0,00,000000,0,0
202006,959742,1,24,6362821,0,0031,100,000,201704,1800,0,00,000000,0,0
201905,323135,1,24,1360578,0,0031,100,000,201709,2200,1,01,201909,24000,0
201912,660017,1,24,8147838,0,0031,100,000,201902,3200,1,01,202202,24000,0
202006,702594,1,24,90681,0,0031,100,000,202004,1900,1,01,202204,24000,0
201903,702594,1,24,6796976,0,0031,100,000,201707,180,1,04,201905,28000,0
201904,280824,1,24,7819121,0,0031,100,000,201604,5400,0,00,000000,0,0
201811,1286761,1,24,631802,0,0031,100,000,201611,3100,0,00,000000,0,0
201908,56488,1,24,5213150,0,0031,100,000,201305,9200,0,00,000000,0,0
201808,269626,1,24,9334468,0,0031,100,000,201704,3600,0,00,000000,0,0
201907,1524873,1,24,7384137,0,0031,100,000,201706,3600,0,00,000000,0,0
201807,720252,1,24,3180725,0,0031,100,000,201603,4300,0,00,000000,0,0
202003,848677,1,24,2065979,0,0031,590,000,201604,2700,0,00,000000,0,0
201809,335896,1,24,1408749,0,0031,100,000,201602,3300,0,00,000000,0,0
201902,686407,1,24,7605722,0,0031,100,000,201311,6600,0,00,000000,0,0
202003,334088,1,24,9695902,0,0031,100,000,201506,2000,1,01,202006,30000,0
201809,1832382,1,24,3976526,0,0031,100,000,201001,430,0,00,000000,0,0
201904,624179,1,24,5453698,0,0031,100,000,201411,2600,0,00,000000,0,0
201810,1761685,1,24,9791443,0,0031,100,000,201506,3600,0,00,000000,0,0
201911,1660610,1,24,6179068,0,0031,100,000,201911,1100,1,01,202411,24000,0
201806,396184,1,24,6832621,0,0031,100,000,201708,480,0,00,000000,0,0
201809,1310402,1,24,3584816,0,0031,100,000,201808,1800,0,00,000000,0,0
202006,1068489,1,24,1607732,0,0031,100,000,201703,1400,1,01,202203,28000,0
201910,1008217,1,24,937891,0,0031,100,000,201302,2000,0,00,000000,0,0
201901,56488,1,24,5213150,0,0031,100,000,201305,9200,0,00,000000,0,0
201811,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
201811,1623275,1,24,1772731,0,0031,100,000,201309,7600,0,00,000000,0,0
201911,660017,1,24,8147838,0,0031,100,000,201902,3200,1,01,202202,24000,0
202006,396184,1,24,7924814,0,0031,100,000,201709,11000,0,00,000000,0,0
201809,53824,1,24,8132755,0,0031,100,000,201708,5200,0,00,000000,0,0
201807,53824,1,24,8132755,0,0031,100,000,201708,5200,0,00,000000,0,0
201810,269626,1,24,9486264,0,0031,100,000,201611,11000,0,00,000000,0,0
201901,959742,1,24,5470683,0,0031,100,000,201707,2300,0,00,000000,0,0
201812,504767,1,24,379875,0,0031,100,000,201704,3900,0,00,000000,0,0
201908,334088,1,24,2383888,0,0031,100,000,201506,2100,1,01,202006,30000,0
201910,791536,1,24,1413607,0,0031,100,000,201812,2300,1,04,202012,24000,0
201908,1885781,1,24,7387616,0,0031,100,000,201808,14000,1,04,202303,24000,0
201903,334088,1,24,9695902,0,0031,100,000,201506,2000,0,00,000000,0,0
201811,353990,1,24,1201246,0,0031,100,000,201110,4000,0,00,000000,0,0
201908,1881526,1,24,6557059,0,0031,100,000,201711,2700,1,01,202211,28000,0
201809,761053,1,24,8352905,0,0031,100,000,201708,6600,0,00,000000,0,0
201811,532397,1,24,7478128,0,0031,100,000,201001,3100,0,00,000000,0,0
202005,1798491,1,24,5522901,0,0031,100,000,202002,6800,1,04,202105,21000,0
201901,334088,1,24,7303469,0,0031,100,000,201506,2000,0,00,000000,0,0
202001,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
202002,335896,1,24,1408749,0,0031,100,000,201602,3300,1,01,202102,24000,0
201905,1008217,1,24,6135237,0,0031,100,000,201606,780,0,00,000000,0,0
201809,196289,1,24,3445132,0,0031,100,000,201706,950,0,00,000000,0,0
202005,1128727,1,24,8042999,0,0031,100,000,202004,2400,1,01,202104,24000,0
201908,702594,1,24,8907969,0,0031,100,000,201802,2800,0,00,000000,0,0
201909,1133879,1,24,2079299,0,0031,100,000,201510,8800,0,00,000000,0,0
202001,1445086,1,24,2037199,0,0031,100,000,201912,13000,1,04,202212,24000,0
201912,473853,1,24,6337110,0,0031,100,000,201001,1600,0,00,000000,0,0
201903,761053,1,24,8352905,0,0031,100,000,201708,6600,0,00,000000,0,0
201812,554793,1,24,1166480,0,0031,100,000,201508,3900,0,00,000000,0,0
201809,686407,1,24,7605722,0,0031,100,000,201311,6600,0,00,000000,0,0
201810,1659916,1,24,3304284,0,0031,100,000,201808,3600,0,00,000000,0,0
201809,56488,1,24,5213150,0,0031,100,000,201305,9200,0,00,000000,0,0
201812,1286761,1,24,8420062,0,0031,100,000,201808,3300,0,00,000000,0,0
201909,1761685,1,24,9791443,0,0031,100,000,201506,3600,1,01,202006,30000,0
201807,334088,1,24,9695902,0,0031,100,000,201506,2000,0,00,000000,0,0
201906,1133879,1,24,8317840,0,0031,100,000,201511,3300,0,00,000000,0,0
202002,323135,1,24,1360578,0,0031,100,000,201709,2200,1,01,202009,24000,0
202001,702594,1,24,90681,0,0031,100,000,201704,2100,1,01,202004,28000,0
201907,720252,1,24,3180725,0,0031,100,000,201603,4200,1,01,202103,30000,0
201812,1659916,1,24,3304284,0,0031,100,000,201808,3600,0,00,000000,0,0
201808,1137569,1,24,7212253,0,0031,100,000,201711,3500,0,00,000000,0,0
201807,334088,1,24,7303469,0,0031,100,000,201506,2000,0,00,000000,0,0
201806,1871900,1,24,6034582,0,0031,100,000,201106,3400,0,00,000000,0,0
201912,1133879,1,24,8317840,0,0031,100,000,201511,3300,0,00,000000,0,0
201901,396184,1,24,6832621,0,0031,100,000,201708,470,0,00,000000,0,0
201806,280824,1,24,7819121,0,0031,100,000,201805,1800,0,00,000000,0,0
202001,720252,1,24,3180725,0,0031,100,000,201603,4200,1,01,202103,30000,0
202006,207492,1,24,434422,0,0031,100,000,202004,10000,1,04,202204,24000,0
201903,1133879,1,24,244086,0,0031,100,000,201511,980,0,00,000000,0,0
201906,959742,1,24,5470683,0,0031,100,000,201707,1900,0,00,000000,0,0
201910,1286761,1,24,5269766,0,0031,100,000,201903,3200,1,04,202203,24000,0
201809,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
202005,323135,1,24,1360578,0,0031,100,000,201709,2200,1,01,202009,24000,0
201901,959742,1,24,6362821,0,0031,100,000,201704,1800,0,00,000000,0,0
201905,1133879,1,24,244086,0,0031,100,000,201511,980,0,00,000000,0,0
202002,1384750,1,24,2106296,0,0031,100,000,201510,3600,1,01,202010,30000,0
201912,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
201808,959742,1,24,6362821,0,0031,100,000,201704,1800,0,00,000000,0,0
201908,269626,1,24,9334468,0,0031,100,000,201704,3600,1,01,202204,28000,0
202002,1133879,1,24,2079299,0,0031,100,000,201510,8800,0,00,000000,0,0
201911,269626,1,24,7959718,0,0031,100,000,201711,1200,1,04,202002,28000,0
201906,1581724,1,24,3302257,0,0031,100,000,201305,5700,0,00,000000,0,0
201811,1761685,1,24,9791443,0,0031,100,000,201506,3600,0,00,000000,0,0
202006,1008217,1,24,937891,0,0031,100,000,201302,2000,0,00,000000,0,0
202003,1761685,1,24,9491145,0,0031,100,000,201506,1600,1,04,202106,24000,0
201806,280824,1,24,7819121,0,0031,100,000,201604,5400,0,00,000000,0,0
201906,1524873,1,24,7384137,0,0031,100,000,201706,3600,0,00,000000,0,0
201810,396184,1,24,6832621,0,0031,100,000,201708,470,0,00,000000,0,0
201908,473853,1,24,6337110,0,0031,100,000,201001,1600,0,00,000000,0,0
201906,1008217,1,24,937891,0,0031,100,000,201302,2000,0,00,000000,0,0
201906,433575,1,24,5561252,0,0031,100,000,201701,20000,0,00,000000,0,0
201903,791536,1,24,1413607,0,0031,100,000,201812,3500,0,00,000000,0,0
201907,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
202001,1581724,1,24,3302257,0,0031,100,000,201305,5700,0,00,000000,0,0
201808,1623275,1,24,1772731,0,0031,100,000,201309,7600,0,00,000000,0,0
201912,1745651,1,24,7193571,0,0031,100,000,201804,18000,1,01,202104,24000,0
201901,761053,1,24,8352905,0,0031,100,000,201708,6600,0,00,000000,0,0
201906,335896,1,24,1408749,0,0031,100,000,201602,3300,0,00,000000,0,0
201904,1885781,1,24,7387616,0,0031,100,000,201808,14000,0,00,000000,0,0
201904,1606164,1,24,8520866,0,0031,100,000,201711,3500,0,00,000000,0,0
202006,232560,1,24,4003850,0,0031,100,000,202006,3300,1,01,202106,24000,0
202006,1581724,1,24,3302257,0,0031,100,000,201305,5700,0,00,000000,0,0
201905,1729585,1,24,4258787,0,0031,100,000,201306,4800,0,00,000000,0,0
202002,624179,1,24,5453698,0,0031,100,000,201411,2600,0,00,000000,0,0
201911,686407,1,24,7605722,0,0031,100,000,201311,6600,0,00,000000,0,0
201806,720252,1,24,4999296,0,0031,100,000,201605,1400,0,00,000000,0,0
201812,532397,1,24,7478128,0,0031,100,000,201001,3100,0,00,000000,0,0
201806,1659916,1,24,3304284,0,0031,100,000,201703,3600,0,00,000000,0,0
201806,269626,1,24,9486264,0,0031,100,000,201611,11000,0,00,000000,0,0
202004,1068489,1,24,1607732,0,0031,100,000,201703,1400,1,01,202203,28000,0
201911,1761685,1,24,9491145,0,0031,100,000,201506,2000,1,04,202106,24000,0
201812,1623275,1,24,1772731,0,0031,100,000,201309,7600,0,00,000000,0,0
201908,1606164,1,24,8520866,0,0031,100,000,201711,3500,0,00,000000,0,0
201810,335896,1,24,1408749,0,0031,100,000,201602,3300,0,00,000000,0,0
201809,1564265,1,24,585185,0,0031,100,000,201806,630,0,00,000000,0,0
202005,53824,1,24,8132755,0,0031,100,000,201708,5200,1,01,202008,28000,0
201808,1745651,1,24,7193571,0,0031,100,000,201804,18000,0,00,000000,0,0
201901,269626,1,24,7959718,0,0031,100,000,201711,2500,0,00,000000,0,0
202006,1262254,1,24,8372514,0,0031,100,000,201910,3200,1,04,202106,24000,0
201904,959742,1,24,6362821,0,0031,100,000,201704,1800,0,00,000000,0,0
201906,280824,1,24,7819121,0,0031,100,000,201805,1800,0,00,000000,0,0
202004,504767,1,24,379875,0,0031,100,000,201704,3900,0,00,000000,0,0
201809,1905659,1,24,2301028,0,0031,100,000,201704,3200,0,00,000000,0,0
201908,504767,1,24,4711123,0,0031,100,000,201704,2600,0,00,000000,0,0
202005,791536,1,24,1413607,0,0031,100,000,202005,2600,1,04,202205,24000,0
201910,1133879,1,24,244086,0,0031,100,000,201511,980,0,00,000000,0,0
201810,269626,1,24,9334468,0,0031,100,000,201704,3600,0,00,000000,0,0
201810,1524873,1,24,7384137,0,0031,100,000,201706,3600,0,00,000000,0,0
201905,720252,1,24,3180725,0,0031,100,000,201603,4200,0,00,000000,0,0
202004,396184,1,24,7924814,0,0031,100,000,201709,11000,0,00,000000,0,0
201908,702594,1,24,90681,0,0031,100,000,201704,2100,1,01,202004,28000,0
201811,686407,1,24,7605722,0,0031,100,000,201311,6600,0,00,000000,0,0
201908,1286761,1,24,631802,0,0031,100,000,201611,2800,1,04,202111,24000,0
201903,1300052,1,24,4439531,0,0031,100,000,201603,9100,0,00,000000,0,0
201905,1623275,1,24,1772731,0,0031,100,000,201309,7600,0,00,000000,0,0
201811,443249,1,24,4321277,0,0031,100,000,201709,890,0,00,000000,0,0
201912,1262254,1,24,8372514,0,0031,100,000,201910,4200,1,04,202106,24000,0
202004,702594,1,24,8907969,0,0031,100,000,201802,2800,1,01,202502,24000,0
201909,1885781,1,24,7387616,0,0031,100,000,201808,14000,1,04,202303,24000,0
201907,1650210,1,24,6749565,0,0031,100,000,201112,2500,0,00,000000,0,0
201810,959742,1,24,3005532,0,0031,100,000,201705,1700,0,00,000000,0,0
201807,334088,1,24,2383888,0,0031,100,000,201506,2100,0,00,000000,0,0
201808,396184,1,24,6832621,0,0031,100,000,201708,470,0,00,000000,0,0
